region_id	PROPENG004	PROPENG014	PROPENG019	PROPENG020	PROPENG025	PROPENG030	PROPENG037	PROPENG040	PROPENG043	PROPENG052	PROPENG053	PROPENG054	PROPENG056	PROPENG060	PROPENG069	PROPENG070	PROPENG072	PROPENG076	PROPENG078	PROPENG079	PROPENG083	PROPENG084	PROPENG085	PROPENG087	PROPENG089	PROPENG091	PROPENG093	PROPENG094	PROPENG095	PROPENG096	PROPENG097	PROPENG099	PROPENG101	PROPENG102	PROPENG104	PROPENG105	PROPENG108	PROPENG111	PROPENG115	PROPENG117	PROPENG118	PROPENG122	PROPENG124	PROPENG125	PROPENG126	PROPENG128	PROPENG130	PROPENG136	PROPENG141	PROPENG142	PROPENG143	PROPENG146	PROPENG147	PROPENG151	PROPENG152	PROPENG153	PROPENG155	PROPENG156	PROPENG159	PROPENG160	PROPENG165	PROPENG167	PROPENG169	PROPENG175	PROPENG176	PROPENG178	PROPENG182	PROPENG183	PROPENG184	PROPENG185	PROPENG186	PROPENG188	PROPENG189	PROPENG191	PROPENG192	PROPENG198	PROPENG199	PROPENG201	PROPENG202	PROPENG203	PROPENG205	PROPENG207	PROPENG208	PROPENG209	PROPENG211	PROPENG212	PROPENG213	PROPENG215	PROPENG216	PROPENG219	PROPENG221	PROPENG223
PROPGER_DMR_0001	0.571686335981584	0.654958102947621	0.686200970858952	0.668167888358376	0.638177656607767	0.679501525564531	0.675737826209834	0.647140377619302	0.648302957055995	0.644265379951199	0.627378875705686	0.680986864298366	0.658357316387624	0.601621959020651	0.653794100768819	0.622736444349604	0.598076947324619	0.637153325971458	0.629520268646885	0.706023067030599	0.580708261848308	0.683917440777986	0.640146576934511	0.563253083869147	0.636943258279954	0.612189723919175	0.590629399619112	0.636096447845763	0.639519664100284	0.646071034448307	0.615922925039377	0.599135895629381	0.615099444395347	0.595703219844963	0.697526732612359	0.667772657242279	0.626174172959822	0.648969664634122	0.671924008321771	0.69719551988947	0.597827355196586	0.649727366466704	0.629285281037261	0.575549518508564	0.620093961703686	0.620659994457563	0.682284058799666	0.704288420205832	0.636010555733608	0.647386434301793	0.672746424765911	0.630014677564931	0.574969277587326	0.67613496545988	0.674116968616093	0.642714198497354	0.631830855809384	0.617073669619974	0.608748228290109	0.556271475216209	0.632672118103328	0.570809257813978	0.606751131940504	0.696894221574153	0.659174582119657	0.650291551467583	0.578841167302719	0.679995675434025	0.662158773676722	0.665436721843023	0.587162316773481	0.669575821837804	0.677646553542426	0.643416392083595	0.630453988651767	0.698518307967304	0.568861586560986	0.618153636176787	0.715695983569881	0.623594420426474	0.634714680557628	0.631438370204884	0.628551331696484	0.707498793292266	0.6920265655697	0.623228230463743	0.628889838048965	0.571304800009294	0.640195964121263	0.640622851037336	0.680755990807489	0.662485664913591
PROPGER_DMR_0002	0.553638411438026	0.625980756974669	0.552342543502977	0.591948315888253	0.538980518468106	0.569460808818101	0.539484551928543	0.570579933977208	0.568284591144523	0.5530896325353	0.617984508415716	0.700196982171652	0.561855329305252	0.497849607219637	0.56542793053404	0.507924054985602	0.46178761992808	0.585381808500117	0.549168172633031	0.588905655358223	0.359197905568165	0.580864591805962	0.54806622675897	0.539700328327826	0.540947037651017	0.562282866669925	0.618920895252491	0.575891699851281	0.608448187968549	0.552821514009012	0.500453279561088	0.585380162720473	0.434351768615013	0.523265640325238	0.559906245980189	0.637207489357775	0.593616117098455	0.528753550409713	0.448191233770485	0.669182362852306	0.531653128377954	0.55428269094954	0.538734330161396	0.431014310041676	0.565837847541183	0.52770748651616	0.545740317752558	0.57494457236118	0.553221414515983	0.484385104202776	0.583324480669529	0.750311605298786	0.67309357314252	0.608448097316056	0.564700711417787	0.552079089682172	0.555275812410215	0.524355391092569	0.563748190481557	0.518088036097457	0.497233993311801	0.518766949559689	0.542254391505762	0.588934178477996	0.477847274074975	0.673252071244526	0.647772152283382	0.596736390614772	0.569261193880322	0.586992423283495	0.544530887179538	0.663235099357256	0.558401637286193	0.587237752908414	0.574125521459367	0.553965993966779	0.535903296269298	0.585745019794463	0.592101908872934	0.618587250851668	0.428332505446113	0.701520988850191	0.418431169737467	0.461989914316955	0.544340971312057	0.472736128163354	0.506140798278141	0.440280766475462	0.663076353047783	0.572104016392796	0.527572873319694	0.489501283411384
PROPGER_DMR_0003	0.742992704128566	0.741195410881786	0.799872118821172	0.721846589352248	0.729305471948937	0.713356908881337	0.625914501188347	0.715359101857541	0.763314225387756	0.691211682658631	0.708275307072972	0.764428570258106	0.755760686317281	0.6977084123972	0.723859852663185	0.661628532737444	0.79481458218925	0.704244326495529	0.720431966950027	0.758722178466083	0.755499244218508	0.718406705918593	0.659045863725783	0.615460515536841	0.734045933777541	0.763687078947051	0.687588536728745	0.720757336261079	0.773358502403414	0.730980444463477	0.684171679988097	0.738432044165689	0.665281787084934	0.716742152529817	0.725923083567894	0.813524582106431	0.683442419565796	0.696748467566489	0.60526993375966	0.770459376363609	0.728314748147865	0.781487334102985	0.634939735690373	0.680988323030157	0.660464278952763	0.65584590557516	0.747377794234334	0.729292382275832	0.711492596162837	0.726357490488737	0.777613929883708	0.730913984008942	0.720160444952347	0.738710868663952	0.676724142709159	0.631203591436263	0.675362018733269	0.688526696603112	0.67211468308647	0.616646227671735	0.715166987271876	0.718259942019286	0.687451215019625	0.829139093394186	0.661466803142798	0.765075543540398	0.748524658020667	0.704350416504043	0.720269290089811	0.765420989226625	0.752475697079677	0.717896887623208	0.713160436654668	0.723330470644552	0.732115931957057	0.697586605271975	0.668467563948687	0.707353814687373	0.774609680133457	0.696534466348274	0.739921803063942	0.759042623578405	0.714569942945712	0.823238661621723	0.684925441502064	0.690949770828473	0.74126942285054	0.735036448946735	0.799479964885776	0.704010543397369	0.67916189233773	0.744407319853641
PROPGER_DMR_0004	0.308934497413464	0.593992825564628	0.641917780868961	0.48078385425273	0.490213778108112	0.484390543486314	0.431072300426983	0.612348885371822	0.597727144644925	0.548166052118623	0.610385077092527	0.542950764490654	0.649042991326658	0.680788268358637	0.603808760027836	0.530156573649994	0.693332516578183	0.658198424462249	0.43791994779768	0.65983019155107	0.33167589579106	0.588876640567483	0.521343982932444	0.570813924417593	0.702915173909899	0.562102577226136	0.605538275514905	0.461277253544002	0.436274396765884	0.464472204299115	0.567316857465395	0.207182555491243	0.591681387140114	0.333375832903899	0.639847659862119	0.398657161308852	0.441264972599487	0.404846640883606	0.17063550565111	0.656688963888675	0.551604645774344	0.527629927958446	0.635720871327849	0.494800093071692	0.460802583055199	0.375766475225681	0.668946043447133	0.605727002392698	0.534876748457969	0.559123015295069	0.722625628487774	0.572468112303964	0.364039856302274	0.514546500747328	0.542457434114613	0.572392426674193	0.441497168384667	0.501136413068341	0.395202146204556	0.349778769376354	0.526117084705667	0.469730338452047	0.643630618077858	0.567949565595627	0.613220152003592	0.682771935531547	0.478670478294903	0.638843241983413	0.37182562969254	0.705726030253063	0.365958248215219	0.416822679290456	0.628800656802332	0.517500542125962	0.645502763721234	0.570105410634842	0.309946963749274	0.394738777634495	0.384784480943989	0.399549462426991	0.426301055211264	0.653760213987489	0.455517138596809	0.36729178492859	0.576632506634722	0.624240369921808	0.401334523208473	0.604279926124601	0.610770535014342	0.448871513729473	0.400238817008015	0.62193876511602
PROPGER_DMR_0005	0.79940791774299	0.826869259257762	0.811201472544202	0.839833294163459	0.812579516512221	0.816714416324216	0.780954609763594	0.81413987868211	0.830573822665432	0.793917028139669	0.844852857258993	0.848139384479123	0.810134200171101	0.820722259325151	0.822695172225882	0.83349651478885	0.829108970653981	0.806526940061871	0.766842601600796	0.802381180472138	0.818830893678935	0.831535713923655	0.787218782631661	0.836853280998789	0.834208858292375	0.805056976016901	0.817376895576444	0.800311957178063	0.855508509329755	0.809689845809997	0.784461889117008	0.773557081877762	0.81568123965528	0.833915713450165	0.820336018622261	0.821023541453216	0.820930055259174	0.754151906387325	0.795663805813535	0.867295338223697	0.816955851661822	0.815208881491353	0.80320284179515	0.803105098363754	0.789771502629401	0.79608015460737	0.83859649431296	0.809052977698417	0.80377017274831	0.82880128680452	0.819087009733014	0.831850980945551	0.802834715709722	0.814470833183117	0.84507121706654	0.801087683904368	0.786284386571428	0.81187769336239	0.827062685253805	0.821458039205564	0.7889125907387	0.797194844866919	0.8493123065002	0.837837383681279	0.840477513100513	0.816650488517362	0.853066691663407	0.796637606137498	0.809429845701431	0.824048008493741	0.830562569192413	0.851500243842972	0.83152186981387	0.789390716383822	0.830727576011726	0.785000999536701	0.830720240695258	0.72413834948663	0.819978756867815	0.803476658162064	0.814099706555578	0.827289191219944	0.809921803756652	0.837264282303329	0.80034585174856	0.832861874363023	0.829857364162025	0.797775675469694	0.819948467940031	0.791538890773297	0.822561835593858	0.788057433908316
PROPGER_DMR_0006	0.303375903847554	0.34474376674492	0.397422764166798	0.0543148955445262	0.308181249927081	0.442171651243015	0.0520891254149747	0.36628325767361	0.0624113889968652	0.05518935265107	0.410556145338285	0.0633102215045407	0.0545009568355111	0.345044895501675	0.413825862309683	0.244548635719553	0.410146490356188	0.296441888751952	0.366690986988422	0.317517435547601	0.370801780823073	0.0567252274223489	0.352720693910554	0.398663854582148	0.399957405029652	0.351927849303903	0.326398296673207	0.253367048046348	0.0561215382781367	0.0527256010070451	0.321827994511699	0.0491981576816357	0.338755331052968	0.342457730124457	0.397652656293615	0.165709524145395	0.0554273015442299	0.322389911353916	0.401295029192893	0.447665485696395	0.321600329928595	0.321212524181868	0.379573437710726	0.0554798505088664	0.332990282338968	0.316688220978764	0.410732636651717	0.41521912443473	0.382969454558275	0.370689748568217	0.36283018216168	0.390449878256096	0.299088851651005	0.406202437403482	0.347925042920324	0.0552454146777818	0.378362438944123	0.393398524534195	0.407628077040583	0.373335357869136	0.308049484947756	0.343741146855481	0.35454741849621	0.320814520041878	0.33689879816351	0.0617032215025719	0.0574809953875715	0.058504984611655	0.358392380247632	0.0632138078933219	0.328648374285132	0.368399990565543	0.347721146679146	0.374438627343511	0.395626098426232	0.374859315816454	0.325235991521984	0.0609222964372895	0.298692901321267	0.333244546399402	0.0542416090898931	0.0651109079204262	0.390164766738251	0.3213849731954	0.261718576496244	0.0614488291880818	0.312881455883204	0.309329566641715	0.0514441510968065	0.398560744612398	0.326924891979533	0.0513571503318641
PROPGER_DMR_0007	0.363559378915385	0.327492670436481	0.381067173126824	0.365099150784342	0.273062280287675	0.306061690278754	0.372316501325574	0.344017816723802	0.409891720317977	0.291718631741002	0.444536671050089	0.401143341150352	0.359639847083379	0.359157784680257	0.297483993946721	0.377000512476481	0.430781905654278	0.367593908916463	0.371159336595272	0.386179078001471	0.298500041727582	0.412308910825764	0.330105293136785	0.401901746095768	0.352349682916176	0.361390362887653	0.38837504786011	0.387549343415976	0.327069024589699	0.37430060278481	0.379370223400427	0.313607060802895	0.380265302632853	0.364865346799758	0.333008538612113	0.439107682863938	0.268821942249196	0.352577685215421	0.355453328823575	0.43924137191265	0.310912763960706	0.361014093584087	0.323583529210854	0.288760640798529	0.391356420105431	0.33155038735048	0.458611523182013	0.439633127230925	0.370553445392323	0.35724778735557	0.377346200991869	0.346438444607726	0.311222378775578	0.343003826511764	0.439112323304496	0.358419353161552	0.391994574910737	0.401838701950523	0.295362793597439	0.365845110041623	0.258475268438729	0.305486440994957	0.374226192043163	0.409309929036416	0.437347287517101	0.339804974960077	0.324633475980477	0.380506804567724	0.329625071189197	0.432185224221622	0.366813058269571	0.354247564429456	0.405453660536727	0.26905634900671	0.259338739419853	0.431195239721044	0.295747147703829	0.385104329210767	0.316316688688177	0.359656963393454	0.327368919298664	0.40962996306087	0.324366430299001	0.460986774503004	0.389799915244092	0.445080625202846	0.367937634392683	0.335761898996906	0.285054910667125	0.346217014793923	0.457134008909087	0.26265168147778
PROPGER_DMR_0008	0.661219687996361	0.636789524647811	0.63589992797743	0.652997877430775	0.640069828548762	0.659244056841508	0.611664513962542	0.611976574905295	0.714706072324412	0.608437582812111	0.647994787994568	0.713574779388236	0.652670787949269	0.653927035063181	0.65942609418826	0.699782818102812	0.691328245169153	0.632935336356878	0.623836312798533	0.579954023051894	0.65489619057229	0.670892145234485	0.612825178697893	0.686652500962094	0.668732350572218	0.626409957998966	0.674677398130239	0.662706292466035	0.693482189261627	0.617206566984632	0.676500611472687	0.623972134036651	0.634794349962437	0.658864532780943	0.622097092057354	0.705507056006689	0.612398773164441	0.630414977389932	0.670977732552235	0.704974157938055	0.668852889574673	0.630173870269573	0.665350809341471	0.656981739779979	0.64584268731628	0.642746469819931	0.698863381987277	0.64454724128556	0.640902455335446	0.630172258659922	0.630584709143212	0.667169978748002	0.684320929108238	0.648485072973469	0.632838365202637	0.675532764016907	0.637937588433827	0.666412785617176	0.670170633000221	0.66710510361834	0.64547472861592	0.611708617441033	0.678068118374484	0.653319182081495	0.702156531795856	0.671428662102362	0.685394510336081	0.673404617106502	0.643255604892219	0.66346608971965	0.653799195739816	0.679887169260372	0.687729444926225	0.638689942755673	0.699411196035523	0.605160255656223	0.692676800382027	0.640198804717034	0.698215787693689	0.667893244188582	0.648639198165178	0.684648303140305	0.668619558105873	0.68395218658145	0.635958893777593	0.671735198301701	0.631264898668727	0.676411602627932	0.669492863070062	0.644472600464824	0.643935345559863	0.640765947654281
PROPGER_DMR_0009	0.700838097985284	0.764637633500858	0.748061750006002	0.759891317534763	0.744586717529464	0.683486561733062	0.740376099170716	0.835743400042991	0.639655665654959	0.579333575999541	0.806053084283621	0.741193093423545	0.78179518637214	0.724307759429555	0.681530102391225	0.804739338056439	0.713293585137572	0.666060280343323	0.709946436602816	0.71487443292228	0.67914652651087	0.753277555903395	0.645580943218312	0.69509608437671	0.736550419323941	0.707739815255026	0.716700556177197	0.713281778289415	0.732726369246244	0.69727363377339	0.766152923875963	0.692173330911464	0.768200503937556	0.750814388755719	0.723357152938655	0.655117971876668	0.687359495116898	0.714882767008819	0.59289858676289	0.849123685556442	0.708497163031072	0.644674721038639	0.761018419674433	0.753836047579836	0.643158291296737	0.766495818131041	0.778325569419897	0.752654230631629	0.738652259055312	0.625613205515201	0.695018122986183	0.67287081531999	0.659730680560865	0.733800950104488	0.755446944553362	0.757109239261601	0.71445992204695	0.660738427687862	0.72776509106406	0.792047700275964	0.710452839056925	0.577243856045745	0.788386748253503	0.696071425265226	0.726169686676214	0.662153673889214	0.748599614622179	0.744148845369719	0.721781466677309	0.66715924985828	0.697990191748063	0.817530501000688	0.654913931241108	0.72874238254575	0.793318047935706	0.68695172773593	0.63970596259109	0.717727388565942	0.642583736883949	0.735614727188297	0.776342466465138	0.728065244081102	0.700525273040144	0.710183649247362	0.673128612464843	0.799997484547107	0.733844220572476	0.7811394053106	0.661333371394004	0.670863455893278	0.730083547990942	0.724809588193976
PROPGER_DMR_0010	0.625845702005409	0.580104121622554	0.675955410653333	0.711661819229646	0.644333830466951	0.632156342853108	0.588028217143731	0.600781887032214	0.602762335895169	0.539236779187087	0.693342016697806	0.68411724793621	0.544180806482937	0.569318862779857	0.663430266274945	0.653288174890192	0.668329983890712	0.696135373650595	0.631415712640244	0.574675828996487	0.641089454588642	0.631580496623735	0.573014952439654	0.65800030644527	0.646618090726029	0.690715958556	0.627744998468992	0.611104725669268	0.69046958456709	0.609241228081879	0.622662401198784	0.626508849144874	0.548603631703719	0.605799112079331	0.660023673651715	0.674604569861696	0.62667300750963	0.684063406392672	0.64194934646434	0.611822750475222	0.654257145863707	0.72826467972637	0.622772262254222	0.646081638617027	0.629841741590441	0.661347826410559	0.670298392426536	0.685014496461722	0.597844558564875	0.618072048152861	0.710971666065967	0.669912564467827	0.6032214988925	0.671159891332735	0.604497320468462	0.753283599436902	0.590568220931346	0.638757802412998	0.624150851782905	0.569370859255262	0.638778204483754	0.610292519835685	0.675860048973321	0.727935943850072	0.693350020130582	0.490006199294883	0.71472300329288	0.660677342164668	0.625436458747506	0.730068395453372	0.627313888927486	0.60794338376006	0.615884862465726	0.694846868233414	0.726820378327318	0.647486881720562	0.578653767658833	0.628929637470788	0.687983995192606	0.618577307517529	0.653995874921353	0.619638537006159	0.622077320006207	0.671062401835827	0.553428219034821	0.622040650431878	0.588317884138698	0.565319620898059	0.555298193668652	0.597285733758223	0.616147080177506	0.623276733154057
PROPGER_DMR_0011	0.359530150831433	0.467628901429044	0.441783564869688	0.356316114301576	0.388212790939042	0.4639131931087	0.452630123461229	0.447632959575535	0.414719267402993	0.353708121310588	0.464169937820151	0.457292725367614	0.382487273551608	0.494590644091313	0.414141178794751	0.460336687497193	0.459556803363007	0.411025587730143	0.435638457614919	0.450653842593765	0.398872485223141	0.500876663650462	0.450776984614374	0.311319833153639	0.383483752332218	0.418469890153937	0.416983262137499	0.472251182037471	0.399662759523134	0.442544693003409	0.461536422197746	0.374560226620623	0.399690448821381	0.450135420480206	0.44437627812439	0.413555909217949	0.441345286726543	0.372922579268658	0.470818809898298	0.449486957841682	0.429410707555428	0.525393432876249	0.339630296592541	0.369366205428672	0.513507814242409	0.463390401944006	0.47387501086234	0.515322365243998	0.401219101455956	0.382075038865904	0.49667061443998	0.419620895330111	0.35127842132782	0.408486826647645	0.484108738964823	0.37863299041955	0.512173183492853	0.352196203634501	0.427086738172358	0.39224726003409	0.398512418749274	0.372061331348422	0.436290120352963	0.559703624691699	0.449270950805379	0.375669361915981	0.436752853331635	0.482995803411488	0.447759215330032	0.450482089599351	0.438814831812225	0.365574159653537	0.426536760533503	0.43294506421246	0.383514493354043	0.475161611663305	0.388003644725006	0.467708968248968	0.468276128721336	0.429343718306218	0.416321530125629	0.379374842302198	0.397335254403006	0.530920992743078	0.420780389419573	0.427944482404087	0.486109767772124	0.368271763526433	0.310737718310534	0.488515274883737	0.531653840043939	0.497799428008911
PROPGER_DMR_0012	0.822500797524513	0.848222929119354	0.862965080485184	0.829678790161188	0.828536078209277	0.816573903647934	0.782991875430972	0.857507589056488	0.85455381430807	0.841075338253236	0.856152987575459	0.843277947433763	0.823444326484581	0.823721777634479	0.805121089560824	0.835330260614332	0.800862967760374	0.847198270549548	0.805891631015424	0.807364667166869	0.822826145353439	0.821656041959842	0.807948315317619	0.816494433234891	0.810966600923206	0.82246603891998	0.838541461147082	0.83548054382594	0.849307932699463	0.818732576930347	0.844178652024785	0.813148146193379	0.833864797028185	0.82657611744142	0.807219432397169	0.825474335275924	0.824743230968609	0.830187481915604	0.831557268014355	0.875171939606036	0.826987331561103	0.810727059620589	0.82701766958631	0.833883443296468	0.783002770480261	0.792379722872363	0.83083571466401	0.823760040323036	0.814070728386663	0.833170118996569	0.846732685162478	0.862491304331094	0.824521132110666	0.843323914444913	0.831096086853959	0.831220401041548	0.823944705449827	0.842323314573615	0.845234270612844	0.828979512620248	0.791082120572034	0.81540465809856	0.845738826622905	0.817711586918839	0.837945944443049	0.846065861255444	0.846514712665002	0.847224344197315	0.795245533642356	0.845582449175879	0.821462935730612	0.83195983628046	0.819858901087804	0.797039542323319	0.872660161366662	0.792437159506941	0.846829095668977	0.78845304057446	0.852113948762557	0.824533703713351	0.835698805323064	0.810247898661742	0.815705808295045	0.848685309589157	0.851161710049836	0.86603760073565	0.832458312512646	0.832784089519381	0.827779504911729	0.812986062705866	0.834969059926751	0.811450768673806
PROPGER_DMR_0013	0.747703222488122	0.747412039421512	0.758474718199993	0.775681241837912	0.79082616157393	0.785929429695624	0.718409328066101	0.762595377385963	0.785786452534216	0.740101420664943	0.813513845010499	0.808765944209215	0.746750335574212	0.722302153473554	0.780479721398351	0.784802590772081	0.788124167831447	0.7836023670749	0.739543076892665	0.693745821928023	0.765503793690121	0.755882665250868	0.741440453624083	0.77793192481191	0.783239815233195	0.731706798362269	0.758392346724018	0.777200310570588	0.795985141184178	0.750793421695678	0.751353457883055	0.726092375651324	0.785280222440942	0.797563789250841	0.718405702606144	0.762972988650561	0.755869808310102	0.727985363396389	0.76117159694231	0.831957995847861	0.769892979110088	0.729171015142856	0.774720255154296	0.734411433844916	0.758925374501904	0.752612266471538	0.814982225486811	0.750676903642245	0.748807571533492	0.754062019395213	0.753916475705119	0.804270458784331	0.774774051774343	0.782352346501578	0.802232688611895	0.759239034139856	0.766933616892938	0.735659541873195	0.785699656524591	0.759457631653863	0.756545696655358	0.734511952431073	0.797997363815732	0.764539687373153	0.786620812488375	0.777587397239796	0.794929696916662	0.783333706186971	0.707218421687648	0.767157116955029	0.753612439717981	0.795140904603584	0.781607367555206	0.752467003821439	0.784297661416324	0.728757478512687	0.791352506485688	0.746199745381028	0.779599206640377	0.755996942767854	0.764278884107989	0.765505389469516	0.774722636086673	0.776595460475995	0.778771737532607	0.783066787190323	0.764775476373909	0.759328746612432	0.774557344336576	0.763487376327108	0.767332161642091	0.742637936012444
PROPGER_DMR_0014	0.187215563155309	0.304961616867286	0.253409270608472	0.179291066848901	0.308679725818914	0.20605837622806	0.338118314044393	0.373656475054207	0.104815545762479	0.315483820106444	0.478304035759862	0.177201100178648	0.160641280239015	0.243845645584069	0.341436601301141	0.493007992974433	0.323884082573999	0.260567931504967	0.214685173924678	0.253614387181569	0.138459256032312	0.327095845548666	0.263222769023908	0.294540269169419	0.322568838231847	0.335670318741966	0.306399929305245	0.31420233533091	0.162493045541696	0.21633246871615	0.313578333731257	0.150478000179783	0.283487388879236	0.172078440827456	0.24770631182018	0.152462235654691	0.175417904349091	0.349044874079418	0.139413884126217	0.326553432969699	0.149216201552541	0.207850266564833	0.159125705362676	0.272917729034349	0.535666005489203	0.297175013308104	0.142729056873899	0.363588562506723	0.244094059288775	0.147060138631034	0.200017897297174	0.120812823361412	0.308767746425776	0.161416578577247	0.175832560690103	0.320657472875452	0.176166614130824	0.167355757890257	0.305868254971602	0.301348327212311	0.312498850558002	0.192735045324261	0.30826931016057	0.29496620642064	0.133007210771284	0.156231112720988	0.515954971403127	0.300955807619468	0.322024400731143	0.228759008079501	0.268087341551863	0.208650462238958	0.346918173344455	0.169149785966289	0.280528880530445	0.243172436268376	0.321558429261793	0.208290210795811	0.324844497069167	0.206308650620134	0.340391627513655	0.17842680849574	0.316581369864733	0.134051600246629	0.320789126209022	0.513478765376396	0.194873130162699	0.143136856795654	0.131755451407622	0.32351184633173	0.349860718323614	0.308133404762188
PROPGER_DMR_0015	0.302679390225669	0.39910393263184	0.455133836583724	0.398107034335786	0.275308751056995	0.378964492155026	0.501577397426818	0.449429014296659	0.366457041617392	0.450124538390009	0.419174356013675	0.45947894522671	0.520987880992205	0.584429114040761	0.509472740787008	0.346222631471658	0.441319848554937	0.40536847494521	0.410093829589675	0.410038910296108	0.328093821744422	0.36456885314407	0.493100757886718	0.365124374229265	0.36713193162055	0.558921618190445	0.378250010721583	0.492408617529358	0.365182591859119	0.390067385246456	0.387642090266891	0.455790926389831	0.46303786711102	0.508356544477885	0.544548798679379	0.392572916600366	0.428998193024993	0.504477264244041	0.419456117517275	0.539834010081063	0.551624968530438	0.457674601757072	0.456464918730084	0.427571324414912	0.436308530253712	0.453694862696018	0.572216252936622	0.49541664261704	0.468500997729038	0.362860421451513	0.411351053085425	0.397610681892295	0.388246823121788	0.324009719078566	0.377102187798854	0.628885439476628	0.335038750713657	0.495490291024998	0.427886252572028	0.495107527961709	0.411802222309085	0.364434316466324	0.53408336866637	0.555213327359996	0.376215682359678	0.615570601278616	0.309939411861579	0.484192627565291	0.370322885974239	0.530215729781667	0.461047484694554	0.40177305927192	0.425446155216852	0.4016718726699	0.541429810249264	0.405809870610626	0.32800879677103	0.610513694946837	0.483275414291747	0.405341500661113	0.382723317554064	0.487561016976453	0.604232678019549	0.583273239780754	0.541935431097286	0.52503138505719	0.420537152454083	0.387757821760018	0.378908863466994	0.427872139555293	0.452021803217013	0.469772853166935
PROPGER_DMR_0016	0.856506256324115	0.874134514044394	0.907278760013414	0.882686397922977	0.895269618966188	0.857418812194856	0.878812884801619	0.867053307351394	0.833736078748023	0.885944367046195	0.849951018229731	0.882133250192086	0.901301778262537	0.814359994420593	0.91168559676156	0.869396057754815	0.894413093617534	0.887951437494325	0.890594722491393	0.852688545856411	0.897757944993533	0.855674992589834	0.87608073684227	0.906939480259969	0.8990741079009	0.861461146458446	0.886460501812684	0.862672606951776	0.908770234407506	0.884401275561756	0.886807259622337	0.894631399078592	0.895392828446952	0.904828267922142	0.845442986643002	0.898042497057813	0.89315996720542	0.893926964852592	0.831976540612501	0.922278194028411	0.88658384831881	0.875478991815962	0.882793467276986	0.867696005257941	0.878611008067935	0.876915696251719	0.850609786967919	0.897016355284059	0.866898668422941	0.898076112842539	0.886980892959122	0.906383587423689	0.868341774671147	0.908018791468832	0.847437686010454	0.876166876754594	0.8968197874279	0.871497557087942	0.897047994785871	0.901854222841033	0.886271299555599	0.877183685955704	0.899791801787111	0.898914675383899	0.887313351215159	0.873456291410303	0.900663740419562	0.859544786642634	0.863604037691814	0.895670950338145	0.885267604786579	0.91371207260329	0.875750126622405	0.838579141538515	0.900110636670039	0.890458703141229	0.878365009355014	0.871543977744827	0.879054581687963	0.867720362775896	0.890633232002269	0.878456883370629	0.864868917374054	0.897882814591148	0.860646739310515	0.909123716149861	0.880085857634638	0.892921113439557	0.83969379217982	0.848063631085811	0.905141295849681	0.884468976684909
PROPGER_DMR_0017	0.839861349339211	0.841624904849626	0.858493730443811	0.85602275309208	0.859647146318049	0.841516172884526	0.835754189798492	0.859988655724876	0.838510382515791	0.834443533314137	0.852652935308233	0.873961550658666	0.854678275230177	0.86333003536028	0.856148273731395	0.849176728293082	0.855831909320552	0.829773356133719	0.833010258895667	0.827034680289318	0.833523125763832	0.843655294809652	0.812243030704943	0.856070846919182	0.841750810034167	0.856216903149943	0.840035143963645	0.854926426430087	0.873133077083124	0.85039320177552	0.842876162522742	0.844790698024872	0.835257893595066	0.870439800286991	0.851318755123501	0.854909377412093	0.838463515645008	0.849725491004835	0.839328748403509	0.878642831218019	0.84143922292803	0.837881694347796	0.857663087574588	0.818201496775794	0.852959724247252	0.835771616975489	0.838597249900797	0.873258921070035	0.825279051549585	0.830094478026418	0.847427381454359	0.859626807319641	0.836170983922423	0.868021402430026	0.826696081259633	0.850901930576168	0.846869491082421	0.831245118720885	0.85285627026226	0.848615029508819	0.845002524288055	0.832667745268772	0.854706824403019	0.861009137123311	0.868234883041449	0.845136401991046	0.831039552628809	0.847487876301591	0.856733365631957	0.859499143896721	0.849441501244481	0.863614634682331	0.862142619447049	0.838467235045604	0.846953366058509	0.844495781759112	0.856367584332318	0.81441949710022	0.856890609788576	0.830734501350578	0.858382663491884	0.841106518662933	0.751508716159688	0.850904384221586	0.857334430890367	0.866130353465752	0.854716006604869	0.836564520274125	0.797616551102155	0.848795788072919	0.864529299591374	0.836073890307904
