program	celltype	contrast	minimum_nuclei	n_case_new	n_control_new	mean_difference_new	p_new	ci_low_new	ci_high_new	status_new	reason_new	allocations_new	permutations_new	absolute_Welch_t_new	q_new	n_case_old	n_control_old	mean_difference_old	p_old	ci_low_old	ci_high_old	status_old	reason_old	allocations_old	permutations_old	absolute_Welch_t_old	q_old
late_allcell_residual	Adipocyte	CIDP_minus_CTRL	30	6	2	-0.0042349224345333				NOT_EVALUABLE	fewer_than_four_donors_per_group					6	2	-0.0035236370075736				NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_allcell_residual	Adipocyte	CIAP_minus_CTRL	30	10	2	-0.0024927504620306				NOT_EVALUABLE	fewer_than_four_donors_per_group					10	2	-0.0022215285052855				NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_allcell_residual	Adipocyte	VN_minus_CTRL	30	2	2	-0.0128677118049505				NOT_EVALUABLE	fewer_than_four_donors_per_group					2	2	-0.0125537014762935				NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_allcell_residual	Endoneurial	CIDP_minus_CTRL	30	9	4	-0.0005176450637889	0.9230769230769232	-0.0129174268852857	0.0112447831762222	COMPLETED	unadjusted_observational_association	715.0	715.0	0.0740065877630263	0.9773755656108598	9	4	-0.0001505777068417	0.9776223776223776	-0.0119874340757671	0.011347184725193	COMPLETED	unadjusted_observational_association	715.0	715.0	0.0225119540787267	0.9900707259197824
late_allcell_residual	Endoneurial	CIAP_minus_CTRL	30	11	4	-0.0007709472171516	0.9032967032967032	-0.0117732735103355	0.0088302429498419	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.1256655662953679	0.9773755656108598	11	4	-0.0003370608380169	0.953846153846154	-0.0109671492780333	0.0090049320706052	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.0571902682959463	0.9835634451019069
late_allcell_residual	Endoneurial	VN_minus_CTRL	30	5	4	0.0022927776049337				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	0.0026894893137836				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
late_allcell_residual	Epineurial	CIDP_minus_CTRL	30	9	4	-0.0035874100994876	0.5678321678321678	-0.0143567627483765	0.0070615711205099	COMPLETED	unadjusted_observational_association	715.0	715.0	0.6142010604411721	0.8343656343656344	9	4	-0.0024530294058586	0.6531468531468532	-0.0117231349293761	0.0068495878343521	COMPLETED	unadjusted_observational_association	715.0	715.0	0.4861171679894558	0.8595848595848595
late_allcell_residual	Epineurial	CIAP_minus_CTRL	30	11	4	-0.0074133613489703	0.1274725274725274	-0.0145398186433342	0.0002357555969441	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.7930932563513675	0.5398836457659987	11	4	-0.0066993588927652	0.1201465201465201	-0.0131001160248082	0.0001339424919099	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.8225534578987057	0.4577010291296005
late_allcell_residual	Epineurial	VN_minus_CTRL	30	5	4	-0.0106173130318914				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	-0.0105293770414653				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
late_allcell_residual	Granulocyte	CIDP_minus_CTRL	30	0	0					NOT_EVALUABLE	fewer_than_four_donors_per_group					0	0					NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_allcell_residual	Granulocyte	CIAP_minus_CTRL	30	2	0					NOT_EVALUABLE	fewer_than_four_donors_per_group					2	0					NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_allcell_residual	Granulocyte	VN_minus_CTRL	30	0	0					NOT_EVALUABLE	fewer_than_four_donors_per_group					0	0					NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_allcell_residual	Lymphatic_endothelial	CIDP_minus_CTRL	30	4	2	-0.0117418180016115				NOT_EVALUABLE	fewer_than_four_donors_per_group					4	2	-0.012959143409214				NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_allcell_residual	Lymphatic_endothelial	CIAP_minus_CTRL	30	6	2	-0.0062206538304145				NOT_EVALUABLE	fewer_than_four_donors_per_group					6	2	-0.0073865048952081				NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_allcell_residual	Lymphatic_endothelial	VN_minus_CTRL	30	0	2					NOT_EVALUABLE	fewer_than_four_donors_per_group					0	2					NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_allcell_residual	Lymphoid	CIDP_minus_CTRL	30	8	4	0.0128726561194181	0.0626262626262626	0.003322325919114	0.0227597661011566	COMPLETED	unadjusted_observational_association	495.0	495.0	2.2883449920924184	0.5208791208791209	8	4	0.0140372509708662	0.0404040404040404	0.0052253386606056	0.0228526379814183	COMPLETED	unadjusted_observational_association	495.0	495.0	2.7839829302521166	0.3591470258136925
late_allcell_residual	Lymphoid	CIAP_minus_CTRL	30	11	4	0.0071111256356629	0.2652014652014652	-0.0022686950356222	0.0175518473483731	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.2383951471275525	0.6227456753772542	11	4	0.0076142897106132	0.1963369963369963	-0.001512175069013	0.0173430973384233	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.428625548306984	0.5416193002399899
late_allcell_residual	Lymphoid	VN_minus_CTRL	30	5	4	0.0103452507175902				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	0.0099857488717056				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
late_allcell_residual	Macrophage	CIDP_minus_CTRL	30	9	4	-0.0063046195166713	0.3202797202797203	-0.0172336421181078	0.0036466494569274	COMPLETED	unadjusted_observational_association	715.0	715.0	1.0788207705054933	0.6227456753772542	9	4	-0.0056837252942325	0.4013986013986014	-0.0173330859636837	0.004885817743014	COMPLETED	unadjusted_observational_association	715.0	715.0	0.9162976872105566	0.7365967365967365
late_allcell_residual	Macrophage	CIAP_minus_CTRL	30	11	4	-0.0051759624891736	0.1992673992673992	-0.0108380500611009	0.0013027531186126	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.4772789383368157	0.5647058823529412	11	4	-0.0047338175758275	0.3032967032967033	-0.0113294444989685	0.003183029805557	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.111902144511853	0.6317492031777745
late_allcell_residual	Macrophage	VN_minus_CTRL	30	5	4	-0.0114281588431725				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	-0.0114641191945515				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
late_allcell_residual	Mast	CIDP_minus_CTRL	30	6	2	0.0045907263898015				NOT_EVALUABLE	fewer_than_four_donors_per_group					6	2	0.0067994353348381				NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_allcell_residual	Mast	CIAP_minus_CTRL	30	7	2	0.0004671664560695				NOT_EVALUABLE	fewer_than_four_donors_per_group					7	2	0.0019797280662502				NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_allcell_residual	Mast	VN_minus_CTRL	30	0	2					NOT_EVALUABLE	fewer_than_four_donors_per_group					0	2					NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_allcell_residual	Mural	CIDP_minus_CTRL	30	9	4	0.0016201970812316	0.7230769230769231	-0.0055683766357422	0.0094468809164456	COMPLETED	unadjusted_observational_association	715.0	715.0	0.3667292200196267	0.9133603238866396	9	4	0.0025945457609613	0.5426573426573427	-0.0041480078760386	0.0100866285574109	COMPLETED	unadjusted_observational_association	715.0	715.0	0.6188253463227833	0.7913541004450095
late_allcell_residual	Mural	CIAP_minus_CTRL	30	11	4	0.0035684013740867	0.4542124542124542	-0.0035862832998404	0.0117349675849917	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.8233723481384128	0.81009361009361	11	4	0.0038102154802071	0.3758241758241758	-0.0025956756976625	0.0114373945134329	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.9546283033594698	0.7103594080338267
late_allcell_residual	Mural	VN_minus_CTRL	30	5	4	0.0015290005934891				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	0.002126485012548				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
late_allcell_residual	Perineurial	CIDP_minus_CTRL	30	9	4	0.0070200996668025	0.2979020979020979	-0.0030420121213942	0.0179180025485813	COMPLETED	unadjusted_observational_association	715.0	715.0	1.2309311642459544	0.6227456753772542	9	4	0.0070395858945689	0.2993006993006993	-0.0028272953468325	0.0178116385748906	COMPLETED	unadjusted_observational_association	715.0	715.0	1.2492601696414871	0.6317492031777745
late_allcell_residual	Perineurial	CIAP_minus_CTRL	30	11	4	0.0042148904730633	0.4725274725274725	-0.0056395480014924	0.0137521941887025	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.7840067256936042	0.8123076923076923	11	4	0.0036625231928827	0.4967032967032967	-0.0054728926506113	0.0124865645368447	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.7321578759300164	0.7832665776591011
late_allcell_residual	Perineurial	VN_minus_CTRL	30	5	4	0.0091181028461521				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	0.0079496698367404				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
late_allcell_residual	Schwann	CIDP_minus_CTRL	30	9	4	0.0091831544430546	0.179020979020979	-0.0016167114415767	0.0199119191224627	COMPLETED	unadjusted_observational_association	715.0	715.0	1.5215815494174716	0.5647058823529412	9	4	0.0117037963296937	0.1342657342657342	0.0005124465596113	0.0230576956064103	COMPLETED	unadjusted_observational_association	715.0	715.0	1.820701567432691	0.4615384615384615
late_allcell_residual	Schwann	CIAP_minus_CTRL	30	11	4	0.0137103610919214	0.1047619047619047	0.0010076685156936	0.0299729404683607	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.7695160430708363	0.5208791208791209	11	4	0.0148108587749797	0.0908424908424908	0.0020189645050829	0.0306018550255099	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.93005072135235	0.4444444444444444
late_allcell_residual	Schwann	VN_minus_CTRL	30	5	4	0.0241056530133233				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	0.0230809143177752				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
late_allcell_residual	Vascular_endothelial	CIDP_minus_CTRL	30	9	4	-0.0021793824246366	0.5244755244755245	-0.0073771095430373	0.0039838112154147	COMPLETED	unadjusted_observational_association	715.0	715.0	0.6978208095823891	0.8144629563984402	9	4	-0.0016301114713197	0.5986013986013986	-0.0063422976555402	0.0039377790904694	COMPLETED	unadjusted_observational_association	715.0	715.0	0.5728534832069199	0.8315331392254469
late_allcell_residual	Vascular_endothelial	CIAP_minus_CTRL	30	11	4	-0.0025439655263411	0.4556776556776556	-0.0080603189343962	0.0032263454076726	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.8122259681619977	0.81009361009361	11	4	-0.0023956341696234	0.4402930402930403	-0.007479931791028	0.0029910436153468	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.8327264929205455	0.7494349622009197
late_allcell_residual	Vascular_endothelial	VN_minus_CTRL	30	5	4	-0.0039768234567192				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	-0.003418261992869				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
late_neuron_residual	Adipocyte	CIDP_minus_CTRL	30	6	2	0.0054311370928574				NOT_EVALUABLE	fewer_than_four_donors_per_group					6	2	0.0083008918486464				NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_neuron_residual	Adipocyte	CIAP_minus_CTRL	30	10	2	0.0113383609182806				NOT_EVALUABLE	fewer_than_four_donors_per_group					10	2	0.0105017236293868				NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_neuron_residual	Adipocyte	VN_minus_CTRL	30	2	2	0.0119672644229573				NOT_EVALUABLE	fewer_than_four_donors_per_group					2	2	0.0124597237580716				NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_neuron_residual	Endoneurial	CIDP_minus_CTRL	30	9	4	-0.0061086154670699	0.5006993006993007	-0.0209011896454204	0.0063657340284847	COMPLETED	unadjusted_observational_association	715.0	715.0	0.7340924357590575	0.8123076923076923	9	4	0.0136498215051742	0.1272727272727272	0.0002954642660335	0.0265882168086189	COMPLETED	unadjusted_observational_association	715.0	715.0	1.7134450301244175	0.4615384615384615
late_neuron_residual	Endoneurial	CIAP_minus_CTRL	30	11	4	-0.0078075186130428	0.3736263736263736	-0.0227998849798077	0.0034026262953614	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.999831055886626	0.6987298415869845	11	4	0.0078353289713427	0.2857142857142857	-0.0048817221192273	0.0187111483330819	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.1390132205218912	0.6262230919765166
late_neuron_residual	Endoneurial	VN_minus_CTRL	30	5	4	-0.0021295867046996				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	0.0072020243564762				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
late_neuron_residual	Epineurial	CIDP_minus_CTRL	30	9	4	-0.003420063489624	0.7846153846153846	-0.0244358282888497	0.0155183243548352	COMPLETED	unadjusted_observational_association	715.0	715.0	0.2933042908301123	0.9494505494505496	9	4	0.0132230733908992	0.2391608391608391	-0.0047755702677731	0.0287515100274288	COMPLETED	unadjusted_observational_association	715.0	715.0	1.3268168065190038	0.5950972104818258
late_neuron_residual	Epineurial	CIAP_minus_CTRL	30	11	4	-0.0026437307469761	0.8234432234432234	-0.0221207550659787	0.0163780831192002	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.2349848062511779	0.961265934065934	11	4	0.0114174365868743	0.2622710622710623	-0.0062506605377335	0.0246614224835213	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.1987566922239796	0.6081647820778255
late_neuron_residual	Epineurial	VN_minus_CTRL	30	5	4	-0.0042867838402656				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	0.0024253706065015				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
late_neuron_residual	Granulocyte	CIDP_minus_CTRL	30	0	0					NOT_EVALUABLE	fewer_than_four_donors_per_group					0	0					NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_neuron_residual	Granulocyte	CIAP_minus_CTRL	30	2	0					NOT_EVALUABLE	fewer_than_four_donors_per_group					2	0					NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_neuron_residual	Granulocyte	VN_minus_CTRL	30	0	0					NOT_EVALUABLE	fewer_than_four_donors_per_group					0	0					NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_neuron_residual	Lymphatic_endothelial	CIDP_minus_CTRL	30	4	2	-0.0127343565470552				NOT_EVALUABLE	fewer_than_four_donors_per_group					4	2	0.0130691734854393				NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_neuron_residual	Lymphatic_endothelial	CIAP_minus_CTRL	30	6	2	-0.0019632123899806				NOT_EVALUABLE	fewer_than_four_donors_per_group					6	2	0.0120567660757891				NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_neuron_residual	Lymphatic_endothelial	VN_minus_CTRL	30	0	2					NOT_EVALUABLE	fewer_than_four_donors_per_group					0	2					NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_neuron_residual	Lymphoid	CIDP_minus_CTRL	30	8	4	-0.0149506343952819	0.5797979797979798	-0.0601978078131403	0.0317345734850777	COMPLETED	unadjusted_observational_association	495.0	495.0	0.5646693386804928	0.8355164835164837	8	4	-0.0061879674639797	0.7535353535353535	-0.0378972739314952	0.025068972845143	COMPLETED	unadjusted_observational_association	495.0	495.0	0.3339975438008708	0.9274281274281274
late_neuron_residual	Lymphoid	CIAP_minus_CTRL	30	11	4	-0.0143594185930902	0.5802197802197803	-0.0540154714541573	0.028156553422001	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.5935421173130421	0.8355164835164837	11	4	-0.0024423101611294	0.8769230769230769	-0.0305072588968784	0.0265067029488411	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.1468307996197141	0.9727415441701156
late_neuron_residual	Lymphoid	VN_minus_CTRL	30	5	4	-0.0049087050069327				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	0.0007506897020188				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
late_neuron_residual	Macrophage	CIDP_minus_CTRL	30	9	4	-0.0239752886807099	0.2489510489510489	-0.0573383433185567	0.0102293475264698	COMPLETED	unadjusted_observational_association	715.0	715.0	1.251979174651386	0.5995604395604396	9	4	-0.0110295964135995	0.5174825174825175	-0.0388860603699648	0.0177854586877814	COMPLETED	unadjusted_observational_association	715.0	715.0	0.6815143042466644	0.7832665776591011
late_neuron_residual	Macrophage	CIAP_minus_CTRL	30	11	4	-0.0034971982120432	0.8051282051282052	-0.0295548393132978	0.0200288630463766	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.2423266243865176	0.958169103623649	11	4	0.007292638282937	0.6	-0.0152951490384748	0.0293741122867859	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.5472825762672835	0.8315331392254469
late_neuron_residual	Macrophage	VN_minus_CTRL	30	5	4	-0.0084111433138559				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	-0.0011121295758564				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
late_neuron_residual	Mast	CIDP_minus_CTRL	30	6	2	-0.0360966267116996				NOT_EVALUABLE	fewer_than_four_donors_per_group					6	2	-0.0077879823490603				NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_neuron_residual	Mast	CIAP_minus_CTRL	30	7	2	-0.0172159938995992				NOT_EVALUABLE	fewer_than_four_donors_per_group					7	2	-0.0019029869567297				NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_neuron_residual	Mast	VN_minus_CTRL	30	0	2					NOT_EVALUABLE	fewer_than_four_donors_per_group					0	2					NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_neuron_residual	Mural	CIDP_minus_CTRL	30	9	4	-0.0167391561842043	0.0349650349650349	-0.0283033425291199	-0.0055382228348791	COMPLETED	unadjusted_observational_association	715.0	715.0	2.465095695010931	0.5034965034965035	9	4	-0.0098697516550448	0.0321678321678321	-0.015119788119416	-0.0045620945153597	COMPLETED	unadjusted_observational_association	715.0	715.0	3.2403484318232616	0.3591470258136925
late_neuron_residual	Mural	CIAP_minus_CTRL	30	11	4	-0.0176051821081155	0.0285714285714285	-0.0286530238645648	-0.0067323389206676	COMPLETED	unadjusted_observational_association	1365.0	1365.0	2.771668676786112	0.4571428571428571	11	4	-0.0121766184703992	0.0058608058608058	-0.0173999415152447	-0.0070655959023282	COMPLETED	unadjusted_observational_association	1365.0	1365.0	4.376736287232965	0.1875457875457875
late_neuron_residual	Mural	VN_minus_CTRL	30	5	4	-0.0141381329476964				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	-0.011203944711999				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
late_neuron_residual	Perineurial	CIDP_minus_CTRL	30	9	4	0.0017065838860897	0.7776223776223776	-0.009443463944044	0.0128274024797695	COMPLETED	unadjusted_observational_association	715.0	715.0	0.2564095854765149	0.9489629015052744	9	4	0.0087695976955598	0.3706293706293706	-0.0034460480001893	0.0236854760780545	COMPLETED	unadjusted_observational_association	715.0	715.0	1.1004194211204146	0.7103594080338267
late_neuron_residual	Perineurial	CIAP_minus_CTRL	30	11	4	-0.0092270341470934	0.1948717948717948	-0.0199011063810022	0.0013812401612167	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.459311139175568	0.5647058823529412	11	4	-0.0088756572017411	0.3765567765567765	-0.0227158829394295	0.0065754503808783	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.046750458946329	0.7103594080338267
late_neuron_residual	Perineurial	VN_minus_CTRL	30	5	4	-0.0018980627506584				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	0.0073189569535475				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
late_neuron_residual	Schwann	CIDP_minus_CTRL	30	9	4	-0.0039465012321767	0.6433566433566433	-0.0185848075973448	0.0103936666865977	COMPLETED	unadjusted_observational_association	715.0	715.0	0.4657179531735347	0.866973026973027	9	4	0.000830027615611	0.8657342657342657	-0.0074928336375652	0.009002023412972	COMPLETED	unadjusted_observational_association	715.0	715.0	0.1753142118871784	0.9727415441701156
late_neuron_residual	Schwann	CIAP_minus_CTRL	30	11	4	-0.0030758672221316	0.6747252747252748	-0.0162987681244418	0.0088600437642645	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.4238897420154808	0.8753192753192753	11	4	-0.0025716775046709	0.5948717948717949	-0.0108948158258488	0.0044292695811894	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.6047170304477363	0.8315331392254469
late_neuron_residual	Schwann	VN_minus_CTRL	30	5	4	-0.0062007526901566				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	-0.0026861662705053				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
late_neuron_residual	Vascular_endothelial	CIDP_minus_CTRL	30	9	4	-0.0193789133060367	0.0993006993006993	-0.036364553356251	-0.00273520762343	COMPLETED	unadjusted_observational_association	715.0	715.0	2.026689993008808	0.5208791208791209	9	4	-0.0057561083758194	0.4909090909090909	-0.0194375867394018	0.0095395926720633	COMPLETED	unadjusted_observational_association	715.0	715.0	0.7154441289839552	0.7832665776591011
late_neuron_residual	Vascular_endothelial	CIAP_minus_CTRL	30	11	4	-0.0141435888781175	0.1567765567765567	-0.0301305100387255	0.0004843006491454	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.607544627359728	0.5647058823529412	11	4	-0.0009388819260568	0.9113553113553112	-0.0130422643222549	0.0124270609395175	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.1300639526716389	0.973978192521239
late_neuron_residual	Vascular_endothelial	VN_minus_CTRL	30	5	4	-0.015149035407458				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	-0.0015273395218142				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
late_shared_concordant_neuronal_core	Adipocyte	CIDP_minus_CTRL	30	6	2	0.0350677463588399				NOT_EVALUABLE	fewer_than_four_donors_per_group					6	2	0.026441778963145				NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_shared_concordant_neuronal_core	Adipocyte	CIAP_minus_CTRL	30	10	2	0.016849337137045				NOT_EVALUABLE	fewer_than_four_donors_per_group					10	2	0.0053256191338885				NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_shared_concordant_neuronal_core	Adipocyte	VN_minus_CTRL	30	2	2	0.0407386411135261				NOT_EVALUABLE	fewer_than_four_donors_per_group					2	2	0.0135067864246797				NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_shared_concordant_neuronal_core	Endoneurial	CIDP_minus_CTRL	30	9	4	0.0244240853172391	0.0965034965034965	-0.0015239460790574	0.0427391202058834	COMPLETED	unadjusted_observational_association	715.0	715.0	1.9350016019009595	0.5208791208791209	9	4	0.017926351182562	0.1636363636363636	-0.0058449868455956	0.0342225556294595	COMPLETED	unadjusted_observational_association	715.0	715.0	1.5282989445937212	0.5343228200371057
late_shared_concordant_neuronal_core	Endoneurial	CIAP_minus_CTRL	30	11	4	0.0067115131470616	0.6256410256410256	-0.0177382319105196	0.0269862580542297	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.5104322487048385	0.866973026973027	11	4	0.0050071556108662	0.6761904761904762	-0.0174043189610696	0.0231966736377973	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.4195313918863733	0.8614454328740043
late_shared_concordant_neuronal_core	Endoneurial	VN_minus_CTRL	30	5	4	0.0143991607103048				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	0.0110455124931196				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
late_shared_concordant_neuronal_core	Epineurial	CIDP_minus_CTRL	30	9	4	0.021634331439992	0.0447552447552447	0.0047130774748896	0.0386020997675121	COMPLETED	unadjusted_observational_association	715.0	715.0	2.2762947499976733	0.5208791208791209	9	4	0.0152191852192249	0.0895104895104895	0.0022915782437152	0.0295703918298234	COMPLETED	unadjusted_observational_association	715.0	715.0	1.989879120728137	0.4444444444444444
late_shared_concordant_neuronal_core	Epineurial	CIAP_minus_CTRL	30	11	4	-0.0042506565931004	0.6424908424908425	-0.0208624920162269	0.0126076814861644	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.458055982649368	0.866973026973027	11	4	-0.0047884480304365	0.4373626373626373	-0.0146681255063865	0.0060331691663958	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.8158597398932719	0.7494349622009197
late_shared_concordant_neuronal_core	Epineurial	VN_minus_CTRL	30	5	4	-0.0084092246976536				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	-0.0028396011412499				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
late_shared_concordant_neuronal_core	Granulocyte	CIDP_minus_CTRL	30	0	0					NOT_EVALUABLE	fewer_than_four_donors_per_group					0	0					NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_shared_concordant_neuronal_core	Granulocyte	CIAP_minus_CTRL	30	2	0					NOT_EVALUABLE	fewer_than_four_donors_per_group					2	0					NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_shared_concordant_neuronal_core	Granulocyte	VN_minus_CTRL	30	0	0					NOT_EVALUABLE	fewer_than_four_donors_per_group					0	0					NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_shared_concordant_neuronal_core	Lymphatic_endothelial	CIDP_minus_CTRL	30	4	2	-0.0311053361687008				NOT_EVALUABLE	fewer_than_four_donors_per_group					4	2	-0.0284502812372322				NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_shared_concordant_neuronal_core	Lymphatic_endothelial	CIAP_minus_CTRL	30	6	2	0.0109253956974864				NOT_EVALUABLE	fewer_than_four_donors_per_group					6	2	-0.0051724634921362				NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_shared_concordant_neuronal_core	Lymphatic_endothelial	VN_minus_CTRL	30	0	2					NOT_EVALUABLE	fewer_than_four_donors_per_group					0	2					NOT_EVALUABLE	fewer_than_four_donors_per_group				
late_shared_concordant_neuronal_core	Lymphoid	CIDP_minus_CTRL	30	8	4	0.0003529623321072	0.9757575757575756	-0.0245522523799322	0.0247689196670533	COMPLETED	unadjusted_observational_association	495.0	495.0	0.0247667364840655	0.9929091887133844	8	4	-0.0020672409847882	0.8565656565656565	-0.0202333834212435	0.0157738410773042	COMPLETED	unadjusted_observational_association	495.0	495.0	0.1964236389592931	0.9727415441701156
late_shared_concordant_neuronal_core	Lymphoid	CIAP_minus_CTRL	30	11	4	0.0180130268894428	0.2498168498168498	-0.0084420234783885	0.0416192405013287	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.2597840091275307	0.5995604395604396	11	4	0.0141288218280186	0.2278388278388278	-0.004678902240311	0.0311259688607958	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.3606022905032205	0.5789765789765791
late_shared_concordant_neuronal_core	Lymphoid	VN_minus_CTRL	30	5	4	0.029400749944268				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	0.0297887837285923				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
late_shared_concordant_neuronal_core	Macrophage	CIDP_minus_CTRL	30	9	4	-0.0071689062045242	0.6937062937062937	-0.0395373096499254	0.0203885990895358	COMPLETED	unadjusted_observational_association	715.0	715.0	0.4074999652965449	0.8919080919080918	9	4	-0.0050748411737064	0.7132867132867133	-0.0292561013294644	0.0171435970179116	COMPLETED	unadjusted_observational_association	715.0	715.0	0.3790886242415064	0.8919413919413919
