source	program	version	celltype	rho_new	p_new	status_new	q_new	family	n	rho_old	p_old	status_old	reason	q_old
GSE24290	original_severity	repaired_statfree	Lymphoid	0.0605042016806722	0.72989549572462	COMPLETED	0.8609061246882881	proxy_program	35	0.0246498599439775	0.8882210713223349	COMPLETED		0.9288586366769516
GSE24290	original_severity	repaired_statfree	Macrophage	-0.0932773109243697	0.5940618635018184	COMPLETED	0.7776809849478351	proxy_program	35	-0.1109243697478991	0.5258413328361521	COMPLETED		0.7011217771148694
GSE24290	original_severity	repaired_statfree	Mural	-0.0509803921568627	0.7711738901223737	COMPLETED	0.8775338529295389	proxy_program	35	-0.0470588235294117	0.7883594747723589	COMPLETED		0.898305207048395
GSE24290	original_severity	repaired_statfree	Perineurial	-0.0137254901960784	0.9376246907894196	COMPLETED	0.9388952550807832	proxy_program	35	0.0327731092436974	0.8517415107961777	COMPLETED		0.9146217565596538
GSE24290	original_severity	repaired_statfree	Schwann	-0.2739495798319328	0.1112761540097748	COMPLETED	0.21950364626585714	proxy_program	35	-0.2394957983193277	0.1658441420697463	COMPLETED		0.3085472410599931
GSE24290	original_severity	repaired_statfree	Vascular_endothelial	-0.02296918767507	0.8957993703512938	COMPLETED	0.9278964852089336	proxy_program	35	-0.0515406162464986	0.7687273201671896	COMPLETED		0.8977837315821193
GSE24290	original_xenium	repaired_statfree	Endoneurial	0.0840336134453781	0.6312665993666893	COMPLETED	0.7973893886737128	proxy_program	35	0.0840336134453781	0.6312665993666893	COMPLETED		0.7952965031391361
GSE24290	original_xenium	repaired_statfree	Epineurial	-0.0338935574229691	0.8467317747626659	COMPLETED	0.9167622222994277	proxy_program	35	-0.0338935574229691	0.8467317747626659	COMPLETED		0.9146217565596538
GSE24290	original_xenium	repaired_statfree	Lymphoid	0.1392156862745098	0.4251055346737461	COMPLETED	0.5830018761239947	proxy_program	35	0.1392156862745098	0.4251055346737461	COMPLETED		0.6072936209624945
GSE24290	original_xenium	repaired_statfree	Macrophage	0.026890756302521	0.8781319242035421	COMPLETED	0.9278964852089336	proxy_program	35	0.026890756302521	0.8781319242035421	COMPLETED		0.9288586366769516
GSE24290	original_xenium	repaired_statfree	Mural	-0.4000000000000001	0.0172729999201945	COMPLETED	0.04693041487750958	proxy_program	35	-0.4000000000000001	0.0172729999201945	COMPLETED		0.0521449054194552
GSE24290	original_xenium	repaired_statfree	Perineurial	-0.0593837535014005	0.7347157128994548	COMPLETED	0.8609061246882881	proxy_program	35	-0.0593837535014005	0.7347157128994548	COMPLETED		0.8772724930142743
GSE24290	original_xenium	repaired_statfree	Schwann	-0.0487394957983193	0.7809816760074524	COMPLETED	0.8775338529295389	proxy_program	35	-0.0487394957983193	0.7809816760074524	COMPLETED		0.898305207048395
GSE24290	original_xenium	repaired_statfree	Vascular_endothelial	-0.2831932773109243	0.0992517899215868	COMPLETED	0.1985035798431736	proxy_program	35	-0.2831932773109243	0.0992517899215868	COMPLETED		0.2175381696911491
GSE24290	severity_neuron_residual	repaired_statfree	Endoneurial	0.2705882352941177	0.11591011199368	COMPLETED	0.22555481252824217	proxy_program	35	0.284593837535014	0.0975197281888269	COMPLETED		0.2167105070862821
GSE24290	severity_neuron_residual	repaired_statfree	Epineurial	0.2173669467787115	0.2097258554063154	COMPLETED	0.36386172504228215	proxy_program	35	0.2033613445378151	0.2413168829339988	COMPLETED		0.4196815355373892
GSE24290	severity_neuron_residual	repaired_statfree	Lymphoid	0.0243697478991596	0.8894834629168574	COMPLETED	0.9278964852089336	proxy_program	35	0.0221288515406162	0.8995919654777684	COMPLETED		0.9346410030937854
GSE24290	severity_neuron_residual	repaired_statfree	Macrophage	-0.0733893557422969	0.6752344559172725	COMPLETED	0.832500573579854	proxy_program	35	-0.0742296918767507	0.6717221903539592	COMPLETED		0.8267350035125651
GSE24290	severity_neuron_residual	repaired_statfree	Mural	-0.073109243697479	0.6764067160336313	COMPLETED	0.832500573579854	proxy_program	35	-0.0759103641456582	0.6647181919662448	COMPLETED		0.8244566722061951
GSE24290	severity_neuron_residual	repaired_statfree	Perineurial	0.0134453781512605	0.9388952550807832	COMPLETED	0.9388952550807832	proxy_program	35	0.0092436974789915	0.9579698007240436	COMPLETED		0.9700960007332088
GSE24290	severity_neuron_residual	repaired_statfree	Schwann	-0.2254901960784313	0.1927731973854329	COMPLETED	0.3385285417500285	proxy_program	35	-0.2098039215686274	0.2264100584777905	COMPLETED		0.4025067706271832
GSE24290	severity_neuron_residual	repaired_statfree	Vascular_endothelial	-0.0453781512605042	0.7957554247873968	COMPLETED	0.8814521628414241	proxy_program	35	-0.0448179271708683	0.7982246699859685	COMPLETED		0.898305207048395
GSE24290	severity_neuron_shared_concordant_core	repaired_statfree	Endoneurial			NOT_EVALUABLE		proxy_program	35	-0.0851540616246498	0.6267067175673653	COMPLETED		0.7952965031391361
GSE24290	severity_neuron_shared_concordant_core	repaired_statfree	Epineurial			NOT_EVALUABLE		proxy_program	35	0.384873949579832	0.0224308452850375	COMPLETED		0.0652533681019274
GSE24290	severity_neuron_shared_concordant_core	repaired_statfree	Lymphoid			NOT_EVALUABLE		proxy_program	35	0.2535014005602241	0.1417263466079417	COMPLETED		0.2732074151478395
GSE24290	severity_neuron_shared_concordant_core	repaired_statfree	Macrophage			NOT_EVALUABLE		proxy_program	35	0.1563025210084033	0.3699088123183489	COMPLETED		0.542985412577393
GSE24290	severity_neuron_shared_concordant_core	repaired_statfree	Mural			NOT_EVALUABLE		proxy_program	35	0.1843137254901961	0.2891773512191943	COMPLETED		0.4709819925228835
GSE24290	severity_neuron_shared_concordant_core	repaired_statfree	Perineurial			NOT_EVALUABLE		proxy_program	35	-0.3504201680672269	0.03903909724787	COMPLETED		0.1023976321255608
GSE24290	severity_neuron_shared_concordant_core	repaired_statfree	Schwann			NOT_EVALUABLE		proxy_program	35	-0.2378151260504201	0.1689247326071753	COMPLETED		0.3106661749097477
GSE24290	severity_neuron_shared_concordant_core	repaired_statfree	Vascular_endothelial			NOT_EVALUABLE		proxy_program	35	0.04593837535014	0.7932881287957424	COMPLETED		0.898305207048395
GSE148059	late_allcell_residual	repaired_inherited	Endoneurial	-0.3765970871234029	0.0007360907778946	COMPLETED	0.0028647857301843894	proxy_program	77	-0.3771491666228508	0.0007219100171091	COMPLETED		0.0032084889649296
GSE148059	late_allcell_residual	repaired_inherited	Epineurial	0.0434828329565171	0.7072908360868515	COMPLETED	0.8524014563069147	proxy_program	77	0.0419843314580156	0.7169447496426498	COMPLETED		0.8747920178440232
GSE148059	late_allcell_residual	repaired_inherited	Lymphoid	0.0113702834686421	0.9218171206565496	COMPLETED	0.9414302508832848	proxy_program	77	0.0113177041231223	0.9221775318143436	COMPLETED		0.9519251941309352
GSE148059	late_allcell_residual	repaired_inherited	Macrophage	-0.2105526052894474	0.0660572132948548	COMPLETED	0.14197371215610582	proxy_program	77	-0.2115516062884483	0.0647531484402298	COMPLETED		0.1546343843348771
GSE148059	late_allcell_residual	repaired_inherited	Mural	0.4323308270676691	8.620109035122852e-05	COMPLETED	0.0004137652336858969	proxy_program	77	0.4335138545664861	8.202151256158079e-05	COMPLETED		0.000437448066995
GSE148059	late_allcell_residual	repaired_inherited	Perineurial	-0.3284873021715127	0.003537340829261	COMPLETED	0.0113194906536352	proxy_program	77	-0.3285661706714338	0.0035289367313106	COMPLETED		0.0125473306002155
GSE148059	late_allcell_residual	repaired_inherited	Schwann	-0.580445869919554	3.1441477985462734e-08	COMPLETED	3.7729773582555284e-07	proxy_program	77	-0.579630895420369	3.3210497081519834e-08	COMPLETED		5.313679533043172e-07
GSE148059	late_allcell_residual	repaired_inherited	Vascular_endothelial	0.7333981807666017	3.3224234639090826e-14	COMPLETED	2.3921448940145396e-12	proxy_program	77	0.7320311267679687	3.9144923808333894e-14	COMPLETED		3.131593904666712e-12
GSE148059	late_neuron_residual	repaired_inherited	Endoneurial	-0.3051948051948052	0.0069550685869239	COMPLETED	0.020030597530340834	proxy_program	77	-0.2925758452074241	0.0098196267943188	COMPLETED		0.0308066722959022
GSE148059	late_neuron_residual	repaired_inherited	Epineurial	0.2106840527893159	0.0658844240115496	COMPLETED	0.14197371215610582	proxy_program	77	0.1516904148483095	0.1878581592023037	COMPLETED		0.3415602894587341
GSE148059	late_neuron_residual	repaired_inherited	Lymphoid	0.4430992895311639	5.445882236899378e-05	COMPLETED	0.00027041622141845187	proxy_program	77	0.4438616900412	5.268563417148911e-05	COMPLETED		0.0003010607666942
GSE148059	late_neuron_residual	repaired_inherited	Macrophage	0.6105736368894262	3.723187444674278e-09	COMPLETED	6.7017374004137e-08	proxy_program	77	0.5550502129449497	1.617459056385595e-07	COMPLETED		2.1566120751807934e-06
GSE148059	late_neuron_residual	repaired_inherited	Mural	-0.1378884273621115	0.231736458972123	COMPLETED	0.397262501095068	proxy_program	77	-0.1628897418371102	0.1569378874867237	COMPLETED		0.2989293094985213
GSE148059	late_neuron_residual	repaired_inherited	Perineurial	-0.389294915610705	0.00046648541555	COMPLETED	0.0019192542811200001	proxy_program	77	-0.428886902571113	9.951704034035386e-05	COMPLETED		0.0005136363372405
GSE148059	late_neuron_residual	repaired_inherited	Schwann	-0.4869341185130658	7.101180677984165e-06	COMPLETED	4.648045534680544e-05	proxy_program	77	-0.4610126715389873	2.449558357701416e-05	COMPLETED		0.0001553450205187
GSE148059	late_neuron_residual	repaired_inherited	Vascular_endothelial	0.2465166412534833	0.0306747362897285	COMPLETED	0.0736193670953484	proxy_program	77	0.1929123508070876	0.09277447146947	COMPLETED		0.2090692314804958
GSE148059	late_shared_concordant_neuronal_core	repaired_inherited	Endoneurial	-0.21212997528787	0.0640077273071324	COMPLETED	0.14180173434195487	proxy_program	77	-0.1875230033124769	0.1024445874254193	COMPLETED		0.2215018106495552
GSE148059	late_shared_concordant_neuronal_core	repaired_inherited	Epineurial	0.2890530522109469	0.0107840656426724	COMPLETED	0.0298635663950928	proxy_program	77	0.2774593827225405	0.0145638529326529	COMPLETED		0.0448118551773937
GSE148059	late_shared_concordant_neuronal_core	repaired_inherited	Lymphoid	0.396329961691362	0.0003594372151996	COMPLETED	0.0015684533026891637	proxy_program	77	0.3085093098370292	0.0063371159023017	COMPLETED		0.0204779056044687
GSE148059	late_shared_concordant_neuronal_core	repaired_inherited	Macrophage	0.3208107681791892	0.0044458652203569	COMPLETED	0.013876178084474859	proxy_program	77	0.2644723697355275	0.0201079017329788	COMPLETED		0.0595789680977151
GSE148059	late_shared_concordant_neuronal_core	repaired_inherited	Mural	0.0965350439034649	0.4036111441281315	COMPLETED	0.5677432740580812	proxy_program	77	0.1088648193911351	0.3459546611806566	COMPLETED		0.5322379402779333
GSE148059	late_shared_concordant_neuronal_core	repaired_inherited	Perineurial	-0.5200851779799147	1.2488136869520834e-06	COMPLETED	1.0481103349797374e-05	proxy_program	77	-0.4736842105263157	1.3541185752259658e-05	COMPLETED		9.848135092552476e-05
GSE148059	late_shared_concordant_neuronal_core	repaired_inherited	Schwann	-0.6321573163678427	6.997398590972086e-10	COMPLETED	1.6793756618333006e-08	proxy_program	77	-0.596245859403754	1.0555245916197971e-08	COMPLETED		2.150778172415754e-07
GSE148059	late_shared_concordant_neuronal_core	repaired_inherited	Vascular_endothelial	0.6414375098585624	3.2746874797186023e-10	COMPLETED	9.431099941589575e-09	proxy_program	77	0.6244019138755981	1.2947978239580463e-09	COMPLETED		4.143353036665748e-08
GSE148059	original_early_allcell	repaired_inherited	Endoneurial	0.0354908249645091	0.7592746785405857	COMPLETED	0.8744018911623765	proxy_program	77	0.0354908249645091	0.7592746785405857	COMPLETED		0.8977837315821193
GSE148059	original_early_allcell	repaired_inherited	Epineurial	-0.1294232083705767	0.2619329051205473	COMPLETED	0.4335441188202162	proxy_program	77	-0.1294232083705767	0.2619329051205473	COMPLETED		0.4411501559925008
GSE148059	original_early_allcell	repaired_inherited	Lymphoid	-0.5267267385802982	8.619520288552992e-07	COMPLETED	7.757568259697694e-06	proxy_program	77	-0.5267267385802982	8.619520288552992e-07	COMPLETED		1.0608640355142144e-05
GSE148059	original_early_allcell	repaired_inherited	Macrophage	-0.6780587833219411	1.2507975783362099e-11	COMPLETED	4.502871282010356e-10	proxy_program	77	-0.6780587833219411	1.2507975783362099e-11	COMPLETED		5.00319031334484e-10
GSE148059	original_early_allcell	repaired_inherited	Mural	0.2482254587517745	0.0295004368817391	COMPLETED	0.07200106628763442	proxy_program	77	0.2482254587517745	0.0295004368817391	COMPLETED		0.0828082438785661
GSE148059	original_early_allcell	repaired_inherited	Perineurial	0.7238813817761185	1.019589017507342e-13	COMPLETED	4.894027284035242e-12	proxy_program	77	0.7238813817761185	1.019589017507342e-13	COMPLETED		5.437808093372491e-12
GSE148059	original_early_allcell	repaired_inherited	Schwann	0.1073137388926862	0.3529107628248765	COMPLETED	0.5239087613070331	proxy_program	77	0.1073137388926862	0.3529107628248765	COMPLETED		0.5326954910564174
GSE148059	original_early_allcell	repaired_inherited	Vascular_endothelial	-0.1703033808296966	0.138658802767533	COMPLETED	0.2593099688120098	proxy_program	77	-0.1703033808296966	0.138658802767533	COMPLETED		0.271248529543981
GSE148059	original_late_allcell	repaired_inherited	Endoneurial	-0.3692623166307376	0.0009501227435849	COMPLETED	0.003600465133584884	proxy_program	77	-0.3706293706293706	0.0009063901923453	COMPLETED		0.0039195251560879
GSE148059	original_late_allcell	repaired_inherited	Epineurial	0.0659866449340133	0.5685545162417258	COMPLETED	0.7511178930165919	proxy_program	77	0.0654608549345391	0.5716463308631041	COMPLETED		0.7558959746950138
GSE148059	original_late_allcell	repaired_inherited	Lymphoid	0.0341371400786861	0.7681936396304898	COMPLETED	0.8744018911623765	proxy_program	77	0.034163429751446	0.7680201352258738	COMPLETED		0.8977837315821193
GSE148059	original_late_allcell	repaired_inherited	Macrophage	-0.1863136863136863	0.1047187633973086	COMPLETED	0.2094375267946172	proxy_program	77	-0.1859456333140543	0.1054186430771015	COMPLETED		0.2234227468858969
GSE148059	original_late_allcell	repaired_inherited	Mural	0.4213155265786844	0.0001357418264245	COMPLETED	0.0006305426775847742	proxy_program	77	0.4215258425784741	0.0001345896514943	COMPLETED		0.0006525558860329
GSE148059	original_late_allcell	repaired_inherited	Perineurial	-0.3430516851569483	0.0022559541324846	COMPLETED	0.007734699882804342	proxy_program	77	-0.3424733161575267	0.0022975517532981	COMPLETED		0.0091902070131927
GSE148059	original_late_allcell	repaired_inherited	Schwann	-0.5956937799043062	1.0976508694930892e-08	COMPLETED	1.5806172520700483e-07	proxy_program	77	-0.595982964404017	1.0753890862078772e-08	COMPLETED		2.150778172415754e-07
GSE148059	original_late_allcell	repaired_inherited	Vascular_endothelial	0.7397076607602924	1.5381977462764595e-14	COMPLETED	2.215004754638102e-12	proxy_program	77	0.739812818760187	1.5182969927806624e-14	COMPLETED		2.42927518844906e-12
GSE148059	original_late_neuron	repaired_inherited	Endoneurial	-0.3201798201798201	0.0045290303470161	COMPLETED	0.013876178084474859	proxy_program	77	-0.318102949681897	0.0048126194586954	COMPLETED		0.0167395459432886
GSE148059	original_late_neuron	repaired_inherited	Epineurial	0.2563489142436511	0.0244231151711299	COMPLETED	0.06280229615433403	proxy_program	77	0.2419948472580051	0.0339732561274287	COMPLETED		0.0937193272480792
GSE148059	original_late_neuron	repaired_inherited	Lymphoid	0.4991488718551985	3.822641839113519e-06	COMPLETED	2.8971601306965616e-05	proxy_program	77	0.4864115254030433	7.288011844348428e-06	COMPLETED		5.830409475478743e-05
GSE148059	original_late_neuron	repaired_inherited	Macrophage	0.612413901887586	3.244479268001621e-09	COMPLETED	6.67435735131762e-08	proxy_program	77	0.6016877858983122	7.1483735154524275e-09	COMPLETED		1.9062329374539805e-07
GSE148059	original_late_neuron	repaired_inherited	Mural	-0.0944318839055681	0.4139794706673509	COMPLETED	0.5677432740580812	proxy_program	77	-0.1327882643672117	0.2496251459927722	COMPLETED		0.4294626167617587
GSE148059	original_late_neuron	repaired_inherited	Perineurial	-0.4799674010200325	1.0004033731916284e-05	COMPLETED	6.263395032156282e-05	proxy_program	77	-0.4911667280088332	5.745098592180043e-06	COMPLETED		4.958808738357222e-05
GSE148059	original_late_neuron	repaired_inherited	Schwann	-0.5977443609022556	9.488000553897392e-09	COMPLETED	1.5180800886235827e-07	proxy_program	77	-0.590541037909459	1.5760124597769782e-08	COMPLETED		2.801799928492405e-07
GSE148059	original_late_neuron	repaired_inherited	Vascular_endothelial	0.4595930385404069	2.613960235969357e-05	COMPLETED	0.0001344322407069955	proxy_program	77	0.4217624480782375	0.0001333042477239	COMPLETED		0.0006525558860329
GSE148059	original_severity	repaired_inherited	Endoneurial	-0.0594142699405857	0.6077524017544612	COMPLETED	0.7884355482220037	proxy_program	77	-0.0280771859719228	0.8084746863435556	COMPLETED		0.898305207048395
GSE148059	original_severity	repaired_inherited	Epineurial	-0.0807087649192912	0.4853196433063724	COMPLETED	0.6470928577418299	proxy_program	77	-0.0604921394395078	0.6012434932873352	COMPLETED		0.7885160567702757
GSE148059	original_severity	repaired_inherited	Lymphoid	-0.10801112053391	0.3497725706763513	COMPLETED	0.5239087613070331	proxy_program	77	-0.0975346859391033	0.398736940131119	COMPLETED		0.5799810038270823
GSE148059	original_severity	repaired_inherited	Macrophage	-0.3510699826489299	0.0017449382671743	COMPLETED	0.006128563670075591	proxy_program	77	-0.3308270676691729	0.0032954635771101	COMPLETED		0.0120746773308345
GSE148059	original_severity	repaired_inherited	Mural	0.0959566749040433	0.4064471338726462	COMPLETED	0.5677432740580812	proxy_program	77	0.0859666649140333	0.4572433581854433	COMPLETED		0.6361646722580082
GSE148059	original_severity	repaired_inherited	Perineurial	0.2244334612755665	0.0497282114434978	COMPLETED	0.11366448329942355	proxy_program	77	0.2146011882853988	0.0609005794143042	COMPLETED		0.1476377682771013
GSE148059	original_severity	repaired_inherited	Schwann	-0.094615910405384	0.413066124863506	COMPLETED	0.5677432740580812	proxy_program	77	-0.0780535254219464	0.4998380152793332	COMPLETED		0.6720511129806161
GSE148059	original_severity	repaired_inherited	Vascular_endothelial	-0.0056522424943477	0.9610887584193226	COMPLETED	0.9610887584193226	proxy_program	77	-0.0195330984804668	0.8660996530257068	COMPLETED		0.9238396298940872
GSE148059	original_xenium	repaired_inherited	Endoneurial	-0.1608917398391082	0.1621574050460246	COMPLETED	0.2955780547674372	proxy_program	77	-0.1608917398391082	0.1621574050460246	COMPLETED		0.3052374683219287
GSE148059	original_xenium	repaired_inherited	Epineurial	-0.0575740049424259	0.6189356839442901	COMPLETED	0.7887321990086529	proxy_program	77	-0.0575740049424259	0.6189356839442901	COMPLETED		0.7952965031391361
GSE148059	original_xenium	repaired_inherited	Lymphoid	-0.1703045001384128	0.1386561699616806	COMPLETED	0.2593099688120098	proxy_program	77	-0.1703045001384128	0.1386561699616806	COMPLETED		0.271248529543981
GSE148059	original_xenium	repaired_inherited	Macrophage	-0.0400914874599085	0.7292026233847473	COMPLETED	0.8601549809554593	proxy_program	77	-0.0400914874599085	0.7292026233847473	COMPLETED		0.8772362386583425
GSE148059	original_xenium	repaired_inherited	Mural	-0.1312897628687102	0.2550561411493515	COMPLETED	0.42707074797100714	proxy_program	77	-0.1312897628687102	0.2550561411493515	COMPLETED		0.4341381125946408
GSE148059	original_xenium	repaired_inherited	Perineurial	-0.0250538934749461	0.8287655628054186	COMPLETED	0.9110094736181701	proxy_program	77	-0.0250538934749461	0.8287655628054186	COMPLETED		0.9144999313714964
GSE148059	original_xenium	repaired_inherited	Schwann	-0.2037962037962037	0.0754429088794952	COMPLETED	0.15744607070503347	proxy_program	77	-0.2037962037962037	0.0754429088794952	COMPLETED		0.1724409345817034
GSE148059	original_xenium	repaired_inherited	Vascular_endothelial	0.0216888374783111	0.8514819926896666	COMPLETED	0.9150254249799402	proxy_program	77	0.0216888374783111	0.8514819926896666	COMPLETED		0.9146217565596538
GSE148059	severity_neuron_residual	repaired_inherited	Endoneurial	-0.0343340869656659	0.7668941231520895	COMPLETED	0.8744018911623765	proxy_program	77	-0.028418949471581	0.8061885895451288	COMPLETED		0.898305207048395
GSE148059	severity_neuron_residual	repaired_inherited	Epineurial	-0.0969293864030706	0.4016841892178009	COMPLETED	0.5677432740580812	proxy_program	77	-0.0907513539092486	0.4324909123619164	COMPLETED		0.6123765130788197
GSE148059	severity_neuron_residual	repaired_inherited	Lymphoid	-0.1224704405518364	0.2886460192001258	COMPLETED	0.4662721725976547	proxy_program	77	-0.1258618083378591	0.2753993647643488	COMPLETED		0.45426699342573
GSE148059	severity_neuron_residual	repaired_inherited	Macrophage	-0.3571691466428308	0.0014288250494616	COMPLETED	0.0052756617210889855	proxy_program	77	-0.3526210631473789	0.0016590775916446	COMPLETED		0.0069855898595563
GSE148059	severity_neuron_residual	repaired_inherited	Mural	0.0944581734055418	0.4138489210535341	COMPLETED	0.5677432740580812	proxy_program	77	0.0895157474104842	0.4388091499333866	COMPLETED		0.6158724911345776
GSE148059	severity_neuron_residual	repaired_inherited	Perineurial	0.2508544087491455	0.0277679153726489	COMPLETED	0.06894103127002485	proxy_program	77	0.2380251327619748	0.0371091625634587	COMPLETED		0.0989577668358899
GSE148059	severity_neuron_residual	repaired_inherited	Schwann	-0.0263157894736842	0.8202818956817761	COMPLETED	0.9086199459859674	proxy_program	77	-0.0320731899679268	0.781849994920857	COMPLETED		0.898305207048395
GSE148059	severity_neuron_residual	repaired_inherited	Vascular_endothelial	-0.0430096219569903	0.7103345469224289	COMPLETED	0.8524014563069147	proxy_program	77	-0.0412482254587517	0.721703414721319	COMPLETED		0.8747920178440232
GSE148059	severity_neuron_shared_concordant_core	repaired_inherited	Endoneurial			NOT_EVALUABLE		proxy_program	77	-0.0098322729901677	0.9323657892850544	COMPLETED		0.9562726043949278
GSE148059	severity_neuron_shared_concordant_core	repaired_inherited	Epineurial			NOT_EVALUABLE		proxy_program	77	0.2055313107944686	0.072936426609725	COMPLETED		0.1701594066296521
GSE148059	severity_neuron_shared_concordant_core	repaired_inherited	Lymphoid			NOT_EVALUABLE		proxy_program	77	0.0845212979229696	0.4648710305853937	COMPLETED		0.6412014214970948
GSE148059	severity_neuron_shared_concordant_core	repaired_inherited	Macrophage			NOT_EVALUABLE		proxy_program	77	-0.0007361059992638	0.9949305530585144	COMPLETED		0.9949305530585144
GSE148059	severity_neuron_shared_concordant_core	repaired_inherited	Mural			NOT_EVALUABLE		proxy_program	77	-0.0084652189915347	0.941751765802032	COMPLETED		0.9597470224734084
GSE148059	severity_neuron_shared_concordant_core	repaired_inherited	Perineurial			NOT_EVALUABLE		proxy_program	77	0.0502392344497607	0.6643530624671703	COMPLETED		0.8244566722061951
GSE148059	severity_neuron_shared_concordant_core	repaired_inherited	Schwann			NOT_EVALUABLE		proxy_program	77	-0.3085072821914927	0.0063374786304136	COMPLETED		0.0204779056044687
GSE148059	severity_neuron_shared_concordant_core	repaired_inherited	Vascular_endothelial			NOT_EVALUABLE		proxy_program	77	0.1103370313896629	0.3394320248122942	COMPLETED		0.5272730482521074
GSE148059	late_allcell_residual	repaired_statfree	Endoneurial	-0.37520374362479625	0.0007730145334321991	COMPLETED	0.0030084889949793694	proxy_program	77	-0.3771491666228508	0.0007219100171091	COMPLETED		0.0032084889649296
GSE148059	late_allcell_residual	repaired_statfree	Epineurial	0.04295704295704295	0.7106730176791036	COMPLETED	0.8599740718133692	proxy_program	77	0.0419843314580156	0.7169447496426498	COMPLETED		0.8747920178440232
GSE148059	late_allcell_residual	repaired_statfree	Lymphoid	0.013263139907352466	0.9088533551371758	COMPLETED	0.9281906605656264	proxy_program	77	0.0113177041231223	0.9221775318143436	COMPLETED		0.9519251941309352
GSE148059	late_allcell_residual	repaired_statfree	Macrophage	-0.20947473579052525	0.06748792640275299	COMPLETED	0.14504867764173776	proxy_program	77	-0.2115516062884483	0.0647531484402298	COMPLETED		0.1546343843348771
GSE148059	late_allcell_residual	repaired_statfree	Mural	0.4288080340711919	9.98431494550903e-05	COMPLETED	0.0004792471173844334	proxy_program	77	0.4335138545664861	8.202151256158079e-05	COMPLETED		0.000437448066995
GSE148059	late_allcell_residual	repaired_statfree	Perineurial	-0.32922340817077655	0.0034595918461783077	COMPLETED	0.011242629776033599	proxy_program	77	-0.3285661706714338	0.0035289367313106	COMPLETED		0.0125473306002155
GSE148059	late_allcell_residual	repaired_statfree	Schwann	-0.5786056049213943	3.5570546283551455e-08	COMPLETED	4.2684655540261746e-07	proxy_program	77	-0.579630895420369	3.3210497081519834e-08	COMPLETED		5.313679533043172e-07
GSE148059	late_allcell_residual	repaired_statfree	Vascular_endothelial	0.7316367842683631	4.103356205554566e-14	COMPLETED	2.792857539143356e-12	proxy_program	77	0.7320311267679687	3.9144923808333894e-14	COMPLETED		3.131593904666712e-12
GSE148059	late_neuron_residual	repaired_statfree	Endoneurial	-0.30593091119406907	0.006813427263698838	COMPLETED	0.019622670519452656	proxy_program	77	-0.2925758452074241	0.0098196267943188	COMPLETED		0.0308066722959022
GSE148059	late_neuron_residual	repaired_statfree	Epineurial	0.2103685787896314	0.06629973275634361	COMPLETED	0.144653962377477	proxy_program	77	0.1516904148483095	0.1878581592023037	COMPLETED		0.3415602894587341
GSE148059	late_neuron_residual	repaired_statfree	Lymphoid	0.444834407933315	5.050108267576674e-05	COMPLETED	0.00025076399673484173	proxy_program	77	0.4438616900412	5.268563417148911e-05	COMPLETED		0.0003010607666942
GSE148059	late_neuron_residual	repaired_statfree	Macrophage	0.6108365318891634	3.6508987800650187e-09	COMPLETED	6.571617804117034e-08	proxy_program	77	0.5550502129449497	1.617459056385595e-07	COMPLETED		2.1566120751807934e-06
GSE148059	late_neuron_residual	repaired_statfree	Mural	-0.1375203743624796	0.23299671329607569	COMPLETED	0.39942293707898685	proxy_program	77	-0.1628897418371102	0.1569378874867237	COMPLETED		0.2989293094985213
GSE148059	late_neuron_residual	repaired_statfree	Perineurial	-0.38803301961196696	0.0004885193395000378	COMPLETED	0.0020099081396572982	proxy_program	77	-0.428886902571113	9.951704034035386e-05	COMPLETED		0.0005136363372405
GSE148059	late_neuron_residual	repaired_statfree	Schwann	-0.485014985014985	7.810130412799977e-06	COMPLETED	5.112085361105439e-05	proxy_program	77	-0.4610126715389873	2.449558357701416e-05	COMPLETED		0.0001553450205187
GSE148059	late_neuron_residual	repaired_statfree	Vascular_endothelial	0.24835690625164306	0.029411697175828404	COMPLETED	0.07261043623537335	proxy_program	77	0.1929123508070876	0.09277447146947	COMPLETED		0.2090692314804958
GSE148059	late_shared_concordant_neuronal_core	repaired_statfree	Endoneurial	-0.21212997528787	0.06400772730713242	COMPLETED	0.1418017343419549	proxy_program	77	-0.1875230033124769	0.1024445874254193	COMPLETED		0.2215018106495552
GSE148059	late_shared_concordant_neuronal_core	repaired_statfree	Epineurial	0.2890530522109469	0.010784065642672407	COMPLETED	0.02986356639509282	proxy_program	77	0.2774593827225405	0.0145638529326529	COMPLETED		0.0448118551773937
GSE148059	late_shared_concordant_neuronal_core	repaired_statfree	Lymphoid	0.396329961691362	0.0003594372151996146	COMPLETED	0.0015684533026892272	proxy_program	77	0.3085093098370292	0.0063371159023017	COMPLETED		0.0204779056044687
GSE148059	late_shared_concordant_neuronal_core	repaired_statfree	Macrophage	0.3208107681791892	0.004445865220356943	COMPLETED	0.013917491124595649	proxy_program	77	0.2644723697355275	0.0201079017329788	COMPLETED		0.0595789680977151
GSE148059	late_shared_concordant_neuronal_core	repaired_statfree	Mural	0.09653504390346493	0.4036111441281315	COMPLETED	0.5765794275977693	proxy_program	77	0.1088648193911351	0.3459546611806566	COMPLETED		0.5322379402779333
