contrast_id	matrix_sample	score
severity_neuron_modhigh_vs_low_nageotte	AA286958_20	-0.021966863511228216
severity_neuron_modhigh_vs_low_nageotte	AA287626_17	0.0036643390602939946
severity_neuron_modhigh_vs_low_nageotte	AA308458_20	-0.014077846823040571
severity_neuron_modhigh_vs_low_nageotte	AA308521_20	-0.01994704586549774
severity_neuron_modhigh_vs_low_nageotte	AA308522_17	0.009142269826409713
severity_neuron_modhigh_vs_low_nageotte	AA308523_17	-0.028120312775307993
severity_neuron_modhigh_vs_low_nageotte	AA309511_20	-0.02642040624885432
severity_neuron_modhigh_vs_low_nageotte	AA316138_20	-0.019020821116802242
severity_neuron_modhigh_vs_low_nageotte	AA316176_20	-0.007615079675006714
severity_neuron_modhigh_vs_low_nageotte	AA316218_17	0.01559984835349737
severity_neuron_modhigh_vs_low_nageotte	AA316336_17	-0.007409413788860009
severity_neuron_modhigh_vs_low_nageotte	AA316338_20	-0.032566942767437046
severity_neuron_modhigh_vs_low_nageotte	AA316340_20	-0.03417032507928777
severity_neuron_modhigh_vs_low_nageotte	AA317014_20	-0.01248727502420556
severity_neuron_modhigh_vs_low_nageotte	AA317015_17	-0.0037366595862873553
severity_neuron_modhigh_vs_low_nageotte	AA322605_17	-0.005568210285698927
severity_neuron_modhigh_vs_low_nageotte	AA322607_20	-0.028107988725372304
severity_neuron_modhigh_vs_low_nageotte	AA322608_17	0.0005414047364033503
severity_neuron_modhigh_vs_low_nageotte	AA334336_17	-0.015562354378853921
severity_neuron_modhigh_vs_low_nageotte	AA334456_17	0.006211151048869837
severity_neuron_modhigh_vs_low_nageotte	AA340667_17	0.011768695464287049
severity_neuron_modhigh_vs_low_nageotte	AA340686_20	-0.022102248384569867
severity_neuron_modhigh_vs_low_nageotte	AA442571_17	-0.006874517527064097
severity_neuron_modhigh_vs_low_nageotte	AA442597_17	0.020729707617912443
severity_neuron_modhigh_vs_low_nageotte	AA453435_17	0.0058480355091670155
severity_neuron_modhigh_vs_low_nageotte	AA466255_20	-0.02549624681787202
severity_neuron_modhigh_vs_low_nageotte	AA466258_17	-0.006960978932688919
severity_neuron_modhigh_vs_low_nageotte	AA466261_17	-0.02154956993796553
severity_neuron_modhigh_vs_low_nageotte	AA468716_17	0.008247222678102156
severity_neuron_modhigh_vs_low_nageotte	AA468717_17	-0.02802240371787007
severity_neuron_modhigh_vs_low_nageotte	AA468719_20	-0.031235145434111045
severity_neuron_modhigh_vs_low_nageotte	AA468720_17	-0.002073700360839009
severity_neuron_modhigh_vs_low_nageotte	AA468801_20	-0.009036277262623862
severity_neuron_modhigh_vs_low_nageotte	AA468804_20	-0.015199919314029364
severity_neuron_modhigh_vs_low_nageotte	AA468805_17	-0.00812177923689944
severity_neuron_modhigh_vs_low_nageotte	AA505072_17	0.011954111488468852
severity_neuron_modhigh_vs_low_nageotte	AA519070_20	0.028055793817335237
severity_neuron_modhigh_vs_low_nageotte	AA519071_20	0.0018057509531522742
severity_neuron_modhigh_vs_low_nageotte	AA566066_17	0.024243142772460327
severity_neuron_modhigh_vs_low_nageotte	AA566067_20	0.013016581261335106
severity_neuron_modhigh_vs_low_nageotte	AA615837_17	0.01613223966493417
severity_neuron_modhigh_vs_low_nageotte	AA615852_20	-0.023321545635225788
severity_neuron_modhigh_vs_low_nageotte	AA615853_20	-0.0010872535854240528
severity_neuron_modhigh_vs_low_nageotte	AA615854_20	-0.011465123387871895
severity_neuron_modhigh_vs_low_nageotte	AA615855_17	-0.004685114455301065
severity_neuron_modhigh_vs_low_nageotte	AA615856_20	0.03433905417738366
severity_neuron_modhigh_vs_low_nageotte	AA628800_20	0.003069020069918424
severity_neuron_modhigh_vs_low_nageotte	AA631918_17	0.01770167946934273
severity_neuron_modhigh_vs_low_nageotte	AA712136_13	0.013406640547900014
