stable_id	gene_symbol	gene_type	mean_control	mean_diabetic	log2FC	median_log2FC	hedges_g	welch_p	BH_FDR	tested	same_median_direction	large_effect_abs_log2FC_ge_0.5	direction
ENSMUSG00000025887	Casp12	protein_coding	3.3187437610000003	2.1897657280000002	-0.589174661964478	-0.5095529676478439	-2.3842600146997297	0.038343241420826714	0.8163363796027796	True	True	True	down
ENSMUSG00000025888	Casp1	protein_coding	1.8516553333333334	1.6475316666666666	-0.23230040803806795	-0.1404854109509316	-0.4507024562517512	0.5594712732574777	0.9577396385181092	True	True	False	down
ENSMUSG00000025889	Snca	protein_coding	5.508031459666667	8.431489009333333	0.5459602858204335	0.6389946633704149	1.1178952937359077	0.21358538298032187	0.8163363796027796	True	True	True	up
ENSMUSG00000025892	Gria4	protein_coding	13.890754803333332	11.982125406666666	-0.22179216247107503	-0.24720567957035833	-1.1219176996376663	0.2140847377458517	0.8163363796027796	True	True	False	down
ENSMUSG00000025893	Kbtbd3	protein_coding	7.201013574000001	5.739292644	-0.3739778989864333	-0.13061885944484342	-0.8431386850558863	0.3211787905184071	0.82352699529233	True	True	False	down
ENSMUSG00000025894	Aasdhppt	protein_coding	6.039323730666666	3.8818675966666665	-0.5300020830175358	-0.23704276272300318	-0.9078287248211044	0.2862587970538665	0.8176500150475076	True	True	True	down
ENSMUSG00000025898	Cwf19l2	protein_coding	3.506585492333334	2.564713905666667	-0.4691657053852789	-0.6089850958263126	-1.438775126875982	0.15841707003791863	0.8163363796027796	True	True	False	down
ENSMUSG00000025899	Alkbh8	protein_coding	3.6161807666666665	3.1925792660000005	-0.19313617016805185	-0.2641433096793191	-0.7763441604193624	0.35581647080232903	0.839639088888114	True	True	False	down
ENSMUSG00000025902	Sox17	protein_coding	0.7103419500000001	1.1668757503333334	0.6169121924416021	0.5256015470121445	1.6578459316191099	0.09294149446943681	0.8163363796027796	True	True	True	up
ENSMUSG00000025903	Lypla1	protein_coding	4.542413505333333	3.661488455666667	-0.31024107150701075	-0.23780042095563414	-1.9880963386315125	0.08720266145943659	0.8163363796027796	True	True	False	down
ENSMUSG00000025905	Oprk1	protein_coding	0.517921662	0.35876390733333335	-0.43044035866469466	-0.39347115809850597	-2.0770687555378236	1.0	1.0	False	True	False	down
ENSMUSG00000025907	Rb1cc1	protein_coding	8.890723539666666	5.943637110333334	-0.5890013269713168	-0.5406221571362799	-2.4836765362510382	0.06111747183352289	0.8163363796027796	True	True	True	down
ENSMUSG00000025909	Sntg1	protein_coding	1.0946146760000002	0.9157130683333333	-0.28251518807848813	-0.2759005678729032	-0.6116462779402771	0.42985958153388437	0.8798965633677737	True	True	False	down
ENSMUSG00000025911	Adhfe1	protein_coding	1.0988022546666665	1.0228968853333333	-0.09985598772644524	-0.2637706575907788	-0.20852131353011386	0.7655889374377141	1.0	True	True	False	down
ENSMUSG00000025912	Mybl1	protein_coding	1.2844723513333334	0.9221010736666666	-0.4618375390722925	-0.6286009891137678	-1.4417332432745673	0.13047292820503031	0.8163363796027796	True	True	False	down
ENSMUSG00000025915	Sgk3	protein_coding	1.8886587583333334	1.3852658130000002	-0.4416570260321203	-0.5710199151855118	-1.4297506945535543	0.12719357651287586	0.8163363796027796	True	True	False	down
ENSMUSG00000025917	Cops5	protein_coding	21.32355793	20.959763893333335	-0.029257408226129655	-0.04052201318891502	-0.15689245306805044	0.8241439683552356	1.0	True	True	False	down
ENSMUSG00000025920	Stau2	protein_coding	14.145339753333333	12.830879606666668	-0.15312847423903975	-0.052667690575169956	-0.5849260044810061	0.4431185887233393	0.8860031874328314	True	True	False	down
ENSMUSG00000025921	Rdh10	protein_coding	2.2342428303333333	1.9587590986666668	-0.1894609766979718	-0.2547136010802349	-0.9354225991442362	0.2546464516281284	0.8163363796027796	True	True	False	down
ENSMUSG00000025925	Terf1	protein_coding	2.9193132213333333	1.987180393	-0.5555689182964982	-0.7267834597588642	-1.9722307447520901	0.08779243628417074	0.8163363796027796	True	True	True	down
ENSMUSG00000025930	Msc	protein_coding	0.6918358716666667	0.6895672889999999	0.049323142481665194	-0.00044794056977592867	0.10611069766521869	1.0	1.0	False	False	False	up
ENSMUSG00000025931	Paqr8	protein_coding	10.075678236	9.684446325000001	0.04210194560812841	0.11505635425257354	0.043659977573132544	0.9502518886144466	1.0	True	True	False	up
ENSMUSG00000025932	Eya1	protein_coding	1.3141225746666667	0.9218665416666667	-0.5077080069911356	-0.38165149219395883	-0.7742180659752249	0.30885418831631567	0.8199457641972373	True	True	True	down
ENSMUSG00000025933	Tmem14a	protein_coding	11.68616188	8.826687502	-0.43572140644941193	-0.22394844925476498	-1.2187410033528379	0.20048933709356914	0.8163363796027796	True	True	False	down
ENSMUSG00000025935	Tram1	protein_coding	16.125607716666668	11.412956925333333	-0.4982852304651475	-0.33486307858460274	-1.4997238349717539	0.08426240630050633	0.8163363796027796	True	True	False	down
ENSMUSG00000025937	Lactb2	protein_coding	9.165854999999999	6.5398914889999995	-0.49747668824184466	-0.6741773406856542	-2.036511557165276	0.08021585661577632	0.8163363796027796	True	True	False	down
ENSMUSG00000025938	Slco5a1	protein_coding	7.329821760666667	5.960390149999999	-0.291942114724173	-0.2346321662126334	-2.690546170418064	0.025064742225033014	0.8163363796027796	True	True	False	down
ENSMUSG00000025939	Ube2w	protein_coding	8.284820594666668	6.3094067140000005	-0.42135540528870097	-0.22882761151683262	-1.1685316035308604	0.20673301387452214	0.8163363796027796	True	True	False	down
ENSMUSG00000025940	Tmem70	protein_coding	10.5357959	9.405124353666666	-0.16867848537414654	-0.12167407739907032	-1.0323263179617925	0.23660915614247083	0.8163363796027796	True	True	False	down
ENSMUSG00000025949	Pikfyve	protein_coding	5.150790718666666	4.406453307666666	-0.23942903402048765	-0.2952438829013819	-0.9058744463198206	0.2888593381408843	0.8176500150475076	True	True	False	down
ENSMUSG00000025950	Idh1	protein_coding	28.18512357333334	24.600921726666666	-0.2171509913352958	-0.1413573080231778	-0.771465736868812	0.3539356236929582	0.8373404212999243	True	True	False	down
ENSMUSG00000025956	Mettl21a	protein_coding	3.9162763653333332	3.730190790666667	-0.070874294934961	-0.11024160017678941	-0.7159571964086576	0.3716856811305165	0.8457755067994622	True	True	False	down
ENSMUSG00000025958	Creb1	protein_coding	4.565646100666666	3.5740029513333336	-0.37859999051785675	-0.4707382972597738	-1.1229999487964741	0.2254534133458536	0.8163363796027796	True	True	False	down
ENSMUSG00000025959	Klf7	protein_coding	45.73560515666667	41.32149076333334	-0.14346887866843527	-0.21286826988844165	-1.168919324711842	0.1734713843962402	0.8163363796027796	True	True	False	down
ENSMUSG00000025962	Fastkd2	protein_coding	3.828278658	3.1865425866666666	-0.301691660508949	-0.0826568977757236	-0.7394312931146348	0.3715277447752885	0.8457755067994622	True	True	False	down
ENSMUSG00000025964	Adam23	protein_coding	32.70428458333333	22.62159155666667	-0.5866695174077918	-0.5570516164837809	-1.2835882209588079	0.1792296297352856	0.8163363796027796	True	True	True	down
ENSMUSG00000025967	Eef1b2	protein_coding	22.194135720000002	22.959210353333333	0.04279029241256449	-0.020177611085804514	0.29432757603763104	0.6936688287460644	1.0	True	False	False	up
ENSMUSG00000025968	Ndufs1	protein_coding	15.513507416666668	13.987192656666666	-0.1687089987281567	-0.08935154152402491	-0.6227374963751805	0.4379183020437974	0.8828498826529702	True	True	False	down
ENSMUSG00000025969	Nrp2	protein_coding	13.376272503333333	14.437133443333332	0.11013943423665085	0.1482271828289483	1.3423014200510475	0.12057162858949434	0.8163363796027796	True	True	False	up
ENSMUSG00000025971	Maip1	protein_coding	1.988152981	1.7013266613333335	-0.2134968813218897	-0.21717324932080295	-6.003556619082202	0.007796118069322909	0.8163363796027796	True	True	False	down
ENSMUSG00000025978	Rftn2	protein_coding	3.4386540113333335	3.309909813333333	-0.0574080853757053	0.05571797581914262	-0.34887430734966873	0.6284481916075098	0.9961187729938509	True	False	False	down
ENSMUSG00000025979	Mob4	protein_coding	5.0087975453333335	4.486243299333334	-0.17233771183748514	-0.18088558800105892	-0.6767224026652685	0.39743803214490087	0.8578431369889119	True	True	False	down
ENSMUSG00000025980	Hspd1	protein_coding	60.39476274333333	51.01169353666668	-0.2519036711468132	-0.2044434754367126	-0.9161587450973804	0.24453345592448608	0.8163363796027796	True	True	False	down
ENSMUSG00000025981	Coq10b	protein_coding	3.0907957053333335	2.491820665666667	-0.2919539928102437	-0.16747753584891623	-1.0331350953268248	0.19621558730101124	0.8163363796027796	True	True	False	down
ENSMUSG00000025982	Sf3b1	protein_coding	18.302470316666668	13.260453279333333	-0.5194034150434508	-0.5502317705990625	-1.1643208731697188	0.2145368119152665	0.8163363796027796	True	True	True	down
ENSMUSG00000025986	Slc39a10	protein_coding	10.206282798000002	9.604700953333333	-0.20328421392951057	-0.18915834907513007	-0.31787368563064794	0.6739150335615868	1.0	True	True	False	down
ENSMUSG00000025995	Wdr75	protein_coding	5.049000393333333	4.215658662333333	-0.2617892772713528	-0.1647498897260551	-1.4518689357996155	0.12846033988034114	0.8163363796027796	True	True	False	down
ENSMUSG00000025997	Ikzf2	protein_coding	1.6257188793333333	1.2004527196666668	-0.4463793641130468	-0.49810154597330625	-1.2132020302501587	0.19586908991947735	0.8163363796027796	True	True	False	down
ENSMUSG00000026000	Lancl1	protein_coding	16.853719406666666	17.440702906666665	0.04423156679641416	0.10990083596901723	0.25693635723336194	0.7201624396421848	1.0	True	True	False	up
ENSMUSG00000026003	Acadl	protein_coding	50.60271686000001	43.20609283333334	-0.23555168527116788	-0.18941157479214166	-1.1015871318641979	0.1929343665027879	0.8163363796027796	True	True	False	down
ENSMUSG00000026004	Kansl1l	protein_coding	4.865712000666666	3.0521543483333335	-0.703189472042052	-0.6048440654980751	-1.5828181929116216	0.11710236546211243	0.8163363796027796	True	True	True	down
ENSMUSG00000026005	Rpe	protein_coding	8.748752538333333	7.960469717666666	-0.1141899496162857	-0.40549762990285565	-0.25605451298546067	0.7179293810640545	1.0	True	True	False	down
ENSMUSG00000026014	Raph1	protein_coding	7.578040600333334	6.400025764	-0.24895428331707858	-0.2792153095393832	-1.033568857269059	0.20585544565754194	0.8163363796027796	True	True	False	down
ENSMUSG00000026017	Carf	protein_coding	1.0187797266666667	0.927892464	-0.1427517047424019	-0.16939559977108326	-0.5010586903647366	0.5130637709289648	0.930391168813713	True	True	False	down
ENSMUSG00000026018	Ica1l	protein_coding	1.850844099	2.014216423	0.04150935363732666	-0.18977115286462198	0.08194318527394726	0.9109403012374919	1.0	True	False	False	up
ENSMUSG00000026019	Wdr12	protein_coding	2.6450974016666664	2.5380961136666667	-0.0579011659860027	-0.05005743610148894	-0.3087323267972847	0.6611670088539008	1.0	True	True	False	down
ENSMUSG00000026020	Nop58	protein_coding	2.792638996333333	2.469589431333333	-0.18715001957889843	-0.2032792610101859	-0.7792857565255692	0.3510886416173782	0.8363618379894322	True	True	False	down
ENSMUSG00000026021	Sumo1	protein_coding	20.032572256666665	16.299013340000002	-0.3126862914181814	-0.18950654794710076	-1.2332622324248799	0.18905832633176847	0.8163363796027796	True	True	False	down
ENSMUSG00000026023	Cdk15	protein_coding	11.192110695000002	10.794384141666667	-0.05624161777668135	-0.11150155593900068	-0.2340971713259276	0.7393083671629086	1.0	True	True	False	down
ENSMUSG00000026024	Als2	protein_coding	7.779252010333334	7.342111274666667	-0.0791352617957557	-0.13081795434335364	-0.7263148426701169	0.375163618429391	0.8478137642859411	True	True	False	down
ENSMUSG00000026027	Stradb	protein_coding	2.0535509573333335	2.1491371393333334	0.05967715189609568	-0.05451724772469557	0.34587463765548415	0.6271993383815223	0.9951042919291302	True	False	False	up
ENSMUSG00000026028	Trak2	protein_coding	25.713852293333332	22.994288796666666	-0.16441352160456368	-0.23153762463883076	-1.0654915873166237	0.19764458670573717	0.8163363796027796	True	True	False	down
ENSMUSG00000026029	Casp8	protein_coding	1.3996605676666667	1.0414350929999998	-0.380215529596837	-0.4831276523457485	-0.8001390629247204	0.29053728770954557	0.8176500150475076	True	True	False	down
ENSMUSG00000026031	Cflar	protein_coding	5.50482866	4.698659039333333	-0.2236358320587546	-0.28247840360455356	-2.589043735992303	0.017827121994546447	0.8163363796027796	True	True	False	down
ENSMUSG00000026032	Ndufb3	protein_coding	44.618832999999995	45.67568833333333	0.026441502180672316	-0.10523670306550059	0.15358309312401788	0.8325252152802001	1.0	True	False	False	up
ENSMUSG00000026034	Clk1	protein_coding	8.674459911333331	5.7352563430000005	-0.6479490621989519	-0.8410225837784164	-1.4336793739670166	0.15114972967801896	0.8163363796027796	True	True	True	down
ENSMUSG00000026035	Ppil3	protein_coding	2.7152799213333334	2.4277645806666666	-0.16608245728124404	-0.19598514454569105	-0.8514319900137602	0.31519202527402096	0.8215482083833081	True	True	False	down
ENSMUSG00000026036	Nif3l1	protein_coding	2.4073867316666666	2.561914194	0.03865682694188166	-0.17724210419535313	0.0981621206541616	0.8942277777174036	1.0	True	False	False	up
ENSMUSG00000026037	Orc2	protein_coding	7.353577509666667	5.912280284333332	-0.3172362646072795	-0.44877493733274587	-1.53627040206027	0.09816395151489044	0.8163363796027796	True	True	False	down
ENSMUSG00000026039	Sgo2a	protein_coding	0.6621402003333333	0.46317873533333326	-0.4680920710940593	-0.4033340999502883	-1.2459680895526533	1.0	1.0	False	True	False	down
ENSMUSG00000026042	Col5a2	protein_coding	5.706439274333333	5.734265624333333	0.0018450369688847168	-0.050604062119828264	0.013067521443767589	0.9856139985256043	1.0	True	False	False	up
ENSMUSG00000026043	Col3a1	protein_coding	8.591440951666668	9.094842191	0.08603822730897415	-0.03893530499503495	0.4604017486471694	0.5283088436423036	0.9384541161369927	True	False	False	up
ENSMUSG00000026047	Kdelc1	protein_coding	3.0070101633333337	2.376734498333333	-0.31953257505969335	-0.314852324675134	-1.3031953678211843	0.12886747066824203	0.8163363796027796	True	True	False	down
ENSMUSG00000026048	Ercc5	protein_coding	5.202635282666667	4.0092211576666665	-0.37567394031340307	-0.2992899441247938	-1.606848683269159	0.085771120159966	0.8163363796027796	True	True	False	down
ENSMUSG00000026049	Tex30	protein_coding	1.2127488676666667	1.1100204150000001	-0.1290214274052101	-0.10080283106352395	-0.41625685929578865	0.5636635199124612	0.9592119138577312	True	True	False	down
ENSMUSG00000026051	1500015O10Rik	protein_coding	1.3260376666666667	3.3688059999999997	1.0042015550282481	1.6133005118477333	0.6964332954055998	0.3671875664872898	0.8438444173031895	True	True	True	up
ENSMUSG00000026058	Khdrbs2	protein_coding	0.9816337893333333	0.7449795373333332	-0.3984602407666452	-0.5702006517299134	-1.0357412090961038	1.0	1.0	False	True	False	down
ENSMUSG00000026062	Slc9a2	protein_coding	1.2978876406666666	1.2505690423333333	-0.09605731886190094	0.2795708617822449	-0.1553980645108129	0.826171658582012	1.0	True	False	False	down
ENSMUSG00000026064	Ptp4a1	protein_coding	4.8144939566666665	4.656382390666667	-0.055457866967162595	0.06951572409357043	-0.2211979135075369	0.7553862126398421	1.0	True	False	False	down
ENSMUSG00000026072	Il1r1	protein_coding	2.3764085076666666	1.9881275336666668	-0.24509780058174213	-0.2975249137989344	-0.8103083854128845	0.282691846965797	0.8176500150475076	True	True	False	down
ENSMUSG00000026074	Map4k4	protein_coding	21.924145893333332	21.425197606666668	-0.03468682487041708	-0.0767703272944571	-0.3416629468091829	0.6356537170178002	0.9993368484483705	True	True	False	down
ENSMUSG00000026077	Npas2	protein_coding	1.2619737603333332	1.550424961	0.17970140500781734	-0.019540559952060665	0.2821175121269479	0.6998692814037082	1.0	True	False	False	up
ENSMUSG00000026078	Pdcl3	protein_coding	5.351377917333334	5.449161363666666	0.026259972703577272	-0.0009324101632715021	0.4642676854043526	0.5317063655307637	0.9412292096000383	True	False	False	up
ENSMUSG00000026080	Chst10	protein_coding	0.747358256	0.6361120653333333	-0.20938210472716018	-0.43075607733469395	-0.382600343671156	1.0	1.0	False	True	False	down
ENSMUSG00000026082	Rev1	protein_coding	4.519467631	3.4982331023333333	-0.3729393517080184	-0.547717312637942	-1.5143163231453747	0.11088073009961454	0.8163363796027796	True	True	False	down
ENSMUSG00000026083	Eif5b	protein_coding	6.534138179	5.023328793666667	-0.3978009332366139	-0.5250908394860958	-1.3667873701160203	0.1670756178356302	0.8163363796027796	True	True	False	down
ENSMUSG00000026087	Mrpl30	protein_coding	7.966020973	9.367502635	0.22944476809721603	0.2532408686289016	2.3202765244902137	0.03861756519702759	0.8163363796027796	True	True	False	up
ENSMUSG00000026088	Mitd1	protein_coding	1.7902441766666666	1.3541095056666668	-0.42481505067720277	-0.3343936727118197	-0.9163966515347599	0.2690772934422457	0.8176500150475076	True	True	False	down
ENSMUSG00000026090	2010300C02Rik	protein_coding	2.0484780353333334	6.927482316666667	1.0815494523820999	0.4680287622309326	0.6662508764456153	0.39582234782497644	0.8570548595270434	True	True	True	up
ENSMUSG00000026094	Stk17b	protein_coding	1.481048814	1.1229608723333333	-0.36391994742554556	-0.47289673953861594	-1.1148237872526512	0.1665702424238472	0.8163363796027796	True	True	False	down
ENSMUSG00000026095	Asnsd1	protein_coding	6.1651754856666665	5.670051490666668	-0.12263088286519741	-0.011606366398082102	-0.414716488921547	0.5608724091322502	0.9578078226444584	True	True	False	down
ENSMUSG00000026096	Osgepl1	protein_coding	2.349663566333333	1.6800938673333334	-0.48463712080712007	-0.557194207236142	-1.6224604625989079	0.11713636836802385	0.8163363796027796	True	True	False	down
ENSMUSG00000026097	Ormdl1	protein_coding	1.7008355343333335	1.2374439506666668	-0.44710450965388554	-0.27196106958434185	-1.6556366747040903	0.11168076076966382	0.8163363796027796	True	True	False	down
ENSMUSG00000026098	Pms1	protein_coding	1.3615922950000001	1.0180356153333332	-0.39126574813697856	-0.5280849521453133	-1.928997501480531	0.04895853983743796	0.8163363796027796	True	True	False	down
ENSMUSG00000026102	Inpp1	protein_coding	7.058348447666667	6.826706925	-0.0478985056827721	-0.0414188158353892	-1.1792943585568203	0.20154136843671402	0.8163363796027796	True	True	False	down
ENSMUSG00000026103	Gls	protein_coding	13.955980310000001	11.851658004333332	-0.25542595019512193	-0.3425344125952625	-0.9013330551145585	0.2893514359158513	0.8176500150475076	True	True	False	down
ENSMUSG00000026104	Stat1	protein_coding	11.19095832	10.497936110333333	-0.09647636532456128	-0.06384448624602035	-0.6027156825841615	0.42989796440786515	0.8798965633677737	True	True	False	down
ENSMUSG00000026107	Nabp1	protein_coding	0.8118723069999999	0.7468529106666667	-0.11178437994187004	-0.12939283651880526	-0.2685158202018261	1.0	1.0	False	True	False	down
ENSMUSG00000026109	Tmeff2	protein_coding	8.417491390333334	7.729784644333333	-0.12297284305757561	-0.10905533146321567	-0.8551265009342855	0.2645447722708055	0.8171878312906867	True	True	False	down
ENSMUSG00000026110	Mgat4a	protein_coding	5.621489363333333	5.060486794666666	-0.1573043028253247	-0.05999222797243986	-0.908632340407195	0.29613392177765785	0.8176500150475076	True	True	False	down
ENSMUSG00000026111	Unc50	protein_coding	12.526692036666667	12.14982503	-0.03845649194212486	-0.09663101425838638	-0.21038682732963404	0.7680567188519166	1.0	True	True	False	down
ENSMUSG00000026112	Coa5	protein_coding	15.714117	14.193389613333332	-0.1507554843755412	-0.08875695719447307	-1.0004480100836686	0.23765109103731621	0.8163363796027796	True	True	False	down
ENSMUSG00000026113	Inpp4a	protein_coding	19.12350126666667	20.167814169999996	0.07214314330144411	0.13740443732011443	0.5717811742213678	0.466325790028303	0.8983939197137822	True	True	False	up
ENSMUSG00000026116	Tmem131	protein_coding	13.074556366666664	12.219207463333333	-0.09505552825080565	-0.03241974419269589	-1.114185688330941	0.2093164331531504	0.8163363796027796	True	True	False	down
ENSMUSG00000026121	Sema4c	protein_coding	13.917351393333334	15.45026747	0.16757349911506214	0.004017554731573725	0.4224680968840324	0.5587830920759614	0.9575044233697729	True	True	False	up
ENSMUSG00000026123	Plekhb2	protein_coding	23.52075397333333	24.96199836	0.07875941146229248	-0.001838945794118807	0.5053869377448031	0.5141870322335435	0.9304512294156809	True	False	False	up
ENSMUSG00000026127	Imp4	protein_coding	2.8499128033333334	2.729789771666667	-0.053158616232672706	0.008524038266771283	-0.25997502999921307	0.716437793757952	1.0	True	False	False	down
ENSMUSG00000026131	Dst	protein_coding	98.11915789	83.86434556	-0.22728834088739447	-0.24853123051569703	-1.819243604055146	0.052500832342195256	0.8163363796027796	True	True	False	down
ENSMUSG00000026134	Prim2	protein_coding	1.1354046993333335	1.0766633686666667	-0.08379437066538062	-0.08880383859516458	-0.387525504402133	0.6121685535130635	0.9877388847884159	True	True	False	down
ENSMUSG00000026135	Zfp142	protein_coding	4.382096672333334	3.9964786296666666	-0.12427207400058604	-0.06118932537352606	-0.8541525111608705	0.30671655245745477	0.8199457641972373	True	True	False	down
ENSMUSG00000026141	Col19a1	protein_coding	0.6304384449999999	0.8670914273333333	0.2639362929338593	-0.10429241797488153	0.33713364770146653	1.0	1.0	False	False	False	up
ENSMUSG00000026142	Rhbdd1	protein_coding	2.630363468666667	2.3793719873333328	-0.14072691930203574	-0.11979074614658791	-1.0868553279036353	0.17924936766888508	0.8163363796027796	True	True	False	down
ENSMUSG00000026150	Mff	protein_coding	8.998621917	8.508155987333332	-0.09436180716717146	-0.08081957635333836	-0.4253743314754512	0.5816691746399277	0.968970676154585	True	True	False	down
ENSMUSG00000026153	Fam135a	protein_coding	5.719027689000001	4.2591013040000005	-0.441995189294095	-0.6596743219648207	-1.3339161189186328	0.14842293981967958	0.8163363796027796	True	True	False	down
ENSMUSG00000026154	Sdhaf4	protein_coding	8.745930825333334	10.973331859333333	0.31390240698329697	0.49997606656441596	0.9556789268374446	0.225476714740019	0.8163363796027796	True	True	False	up
ENSMUSG00000026155	Smap1	protein_coding	17.58286908	18.95228787666667	0.10562257154547794	0.13120456866026498	0.600333871480551	0.41249491124760984	0.8699036376714423	True	True	False	up
ENSMUSG00000026156	B3gat2	protein_coding	0.8703844506666667	0.8446821043333334	-0.045334656481910325	-0.10490722103989547	-0.24045766096378032	1.0	1.0	False	True	False	down
ENSMUSG00000026158	Ogfrl1	protein_coding	19.21689842	18.013936866666665	-0.09127883452590613	-0.07652156560897883	-0.9482939581734107	0.2398076473987821	0.8163363796027796	True	True	False	down
ENSMUSG00000026159	Agfg1	protein_coding	14.522460126666667	12.276170436666668	-0.25166442218450547	-0.19601647107871223	-1.1808488821017615	0.19290253370229263	0.8163363796027796	True	True	False	down
ENSMUSG00000026162	Nhej1	protein_coding	1.5482657906666668	1.6348691706666667	0.0923021119919274	0.1308512989745081	0.33597099347068576	0.6502534254777197	1.0	True	True	False	up
ENSMUSG00000026163	Sphkap	protein_coding	16.39522742	15.123606343333334	-0.13157375147236783	0.07373317260570023	-0.43007625011039796	0.5585096839051895	0.9574632340043012	True	False	False	down
ENSMUSG00000026170	Cyp27a1	protein_coding	4.758006766333334	4.671414184333333	-0.051034155344710896	-0.41127749416004056	-0.0806454515012074	0.9078457967882565	1.0	True	True	False	down
ENSMUSG00000026171	Rnf25	protein_coding	7.825751326999999	7.609899016	-0.035858227135575405	0.01925657531469005	-0.22335330276174498	0.7537770902487915	1.0	True	False	False	down
ENSMUSG00000026172	Bcs1l	protein_coding	4.887163950000001	5.276807029333333	0.1028411620407752	0.03628624294640215	0.507355411816548	0.4892448418240045	0.9155056059138094	True	True	False	up
ENSMUSG00000026173	Plcd4	protein_coding	9.672065929333334	9.325658405	-0.05915331719525607	-0.06531174609300638	-0.2623269333836026	0.7126884335620427	1.0	True	True	False	down
ENSMUSG00000026174	Cnot9	protein_coding	5.947091496666666	6.1252852586666675	0.039860678457441345	0.0825553198995439	0.45105721530108034	0.5549433045919029	0.9553502263410958	True	True	False	up
ENSMUSG00000026176	Ctdsp1	protein_coding	13.490998750000001	17.088368896666665	0.29451642338917905	0.28975130831365803	0.7171833705908132	0.3762020786078477	0.8481626499842901	True	True	False	up
ENSMUSG00000026177	Slc11a1	protein_coding	0.8307718133333334	0.8853253186666666	0.025932750691471676	0.11631389279695618	0.03909296335006789	1.0	1.0	False	True	False	up
ENSMUSG00000026179	Pnkd	protein_coding	15.043585466666668	18.531281126666666	0.28334035596619644	0.5098964138749698	1.0021056539714295	0.2329852709632024	0.8163363796027796	True	True	False	up
ENSMUSG00000026181	Ppm1f	protein_coding	13.362881253333333	15.808464386666666	0.23601980205677897	0.3112086033201642	1.7776412717475623	0.10541130194471589	0.8163363796027796	True	True	False	up
ENSMUSG00000026185	Igfbp5	protein_coding	45.561593523333336	42.31592263666667	-0.1229950633567114	0.030411243004844657	-0.20365294372625373	0.7712910434066931	1.0	True	False	False	down
ENSMUSG00000026187	Xrcc5	protein_coding	12.748648333333335	10.466815666666667	-0.2920102379315006	-0.2670029885307019	-1.3574394857548993	0.14363397993104918	0.8163363796027796	True	True	False	down
ENSMUSG00000026188	Tmem169	protein_coding	4.446650987	3.8792072516666667	-0.19658163375824111	-0.18089827946870063	-1.192719183116983	0.1623564239761973	0.8163363796027796	True	True	False	down
ENSMUSG00000026189	Pecr	protein_coding	3.294824718333333	3.089030029	-0.08770808880356018	0.027882458237265206	-0.5316039969331982	0.4651190542860756	0.8973620981329853	True	False	False	down
ENSMUSG00000026192	Atic	protein_coding	6.027356489333333	5.643067671333333	-0.09399085423888032	-0.16243603374621252	-0.7923591012690745	0.29276568998862834	0.8176500150475076	True	True	False	down
ENSMUSG00000026193	Fn1	protein_coding	10.026958142	10.126018371666667	-0.0664830305562476	0.44784129033870634	-0.08432834401700459	0.9051773408622829	1.0	True	False	False	down
ENSMUSG00000026196	Bard1	protein_coding	0.66834	0.584893	-0.1675270509668768	-0.16618561316940128	-0.8725856909282746	1.0	1.0	False	True	False	down
ENSMUSG00000026197	Zfand2b	protein_coding	8.133547904333334	9.324983734	0.15968918302622281	0.22604130137798828	0.45051912090594476	0.5606207509555479	0.9577762535034412	True	True	False	up
ENSMUSG00000026198	Abcb6	protein_coding	2.8857295243333336	2.669145626	-0.10700137941021826	-0.017131640659046043	-0.815079757376514	0.2861324315263716	0.8176500150475076	True	True	False	down
ENSMUSG00000026199	Ankzf1	protein_coding	3.091051084666667	2.7743435299999994	-0.15824862443452004	0.01620187307502463	-0.4909522194662122	0.49691698019175173	0.9203318281035785	True	False	False	down
ENSMUSG00000026200	Glb1l	protein_coding	1.1754729186666666	1.193050659	-0.0014645671787694159	0.06754396596702716	-0.004765610891199691	0.9947168675868556	1.0	True	False	False	down
ENSMUSG00000026201	Stk16	protein_coding	4.326949705333333	5.657888211666666	0.37743683333701705	0.4793538274183349	2.583740791611879	0.019737222561594558	0.8163363796027796	True	True	False	up
ENSMUSG00000026202	Tuba4a	protein_coding	14.65498344	16.99684859	0.20736596830348075	0.07175171468682695	0.8772347692116351	0.25599728723892334	0.8163363796027796	True	True	False	up
ENSMUSG00000026203	Dnajb2	protein_coding	12.02066516	15.353190626666667	0.3193423227125405	0.3140120841487013	0.9359137287647993	0.27908441570781	0.8176500150475076	True	True	False	up
ENSMUSG00000026204	Ptprn	protein_coding	57.21129716666667	68.87381773333334	0.2671642412917521	0.2913933086507452	1.998192070027873	0.03770497706112807	0.8163363796027796	True	True	False	up
ENSMUSG00000026207	Speg	protein_coding	3.7354495659999998	5.353500458333333	0.47208965536707503	0.5637385903057994	1.2319684186351674	0.18414152540652245	0.8163363796027796	True	True	False	up
ENSMUSG00000026208	Des	protein_coding	0.6973911660000001	0.6698268806666667	-0.039557483211579536	0.06864827850081695	-0.1193034316316036	1.0	1.0	False	False	False	down
ENSMUSG00000026209	Dnpep	protein_coding	7.103426953333334	7.884746947666666	0.14311219524099128	0.12496188061701208	0.7015892770559654	0.35373556137842654	0.8373404212999243	True	True	False	up
