sample_id	donor_id	DRG_ID	module_id	program	S_mean_Nageotte	S_mean_Neuronal	S_count_Nageotte	S_count_Neuronal	U_mean_Nageotte	U_mean_Neuronal	D_mean_Nageotte	D_mean_Neuronal	S_delta	U_delta	D_delta	section_evaluable
sam-UTD-DN0095-DRGL3-S2-2	sub-UTD-DN0095	sam-UTD-DN0095-DRGL3	original_xenium	P5	0.016091206215036572	0.028638909885279982	219.0	149.0	0.505988477582814	0.5116681380126356	0.48989727136777733	0.4830292281273556	-0.01254770367024341	-0.005679660429821598	0.006868043240421728	True
sam-UTD-DN0095-DRGL3-S2-2	sub-UTD-DN0095	sam-UTD-DN0095-DRGL3	severity_neuron_residual	P10	-0.06979385882897865	-0.10157875080900589	219.0	149.0	0.5198935837463587	0.5324640693576329	0.5896874425753375	0.6340428201666388	0.031784891980027236	-0.012570485611274163	-0.04435537759130137	True
sam-UTD-DN0095-DRGL3-S2-3	sub-UTD-DN0095	sam-UTD-DN0095-DRGL3	late_allcell_residual	P8	-0.03794520158012856	-0.07194236341461868	204.0	130.0	0.4808024284572386	0.46625064777412645	0.5187476300373671	0.5381930111887451	0.03399716183449012	0.014551780683112137	-0.01944538115137795	True
sam-UTD-DN0095-DRGL3-S2-3	sub-UTD-DN0095	sam-UTD-DN0095-DRGL3	late_neuron_residual	P7	0.030614155240871396	0.03991284313590746	204.0	130.0	0.5493157228795081	0.5486099631033965	0.5187015676386367	0.508697119967489	-0.009298687895036066	0.0007057597761116474	0.01000444767114772	True
sam-UTD-DN0095-DRGL3-S2-3	sub-UTD-DN0095	sam-UTD-DN0095-DRGL3	late_shared_concordant_neuronal_core	P6	-0.01343393930756358	-0.030311258519940047	204.0	130.0	0.4881658003315757	0.4758921013888607	0.5015997396391393	0.5062033599088007	0.016877319212376465	0.012273698942715017	-0.004603620269661435	True
sam-UTD-DN0095-DRGL3-S2-3	sub-UTD-DN0095	sam-UTD-DN0095-DRGL3	original_early_allcell	P1	-0.043334165375321886	-0.052541352043208166	204.0	130.0	0.4895704975852036	0.4801435352223347	0.5329046629605254	0.5326848872655429	0.00920718666788628	0.009426962362868885	0.00021977569498254912	True
sam-UTD-DN0095-DRGL3-S2-3	sub-UTD-DN0095	sam-UTD-DN0095-DRGL3	original_late_allcell	P2	-0.03656835522855816	-0.06973998566113286	204.0	130.0	0.4813935059280479	0.4669867549038407	0.5179618611566061	0.5367267405649735	0.0331716304325747	0.014406751024207243	-0.018764879408367352	True
sam-UTD-DN0095-DRGL3-S2-3	sub-UTD-DN0095	sam-UTD-DN0095-DRGL3	original_late_neuron	P3	0.01137989916859874	0.013166511082981048	204.0	130.0	0.5238255325694526	0.5187324832156205	0.5124456334008539	0.5055659721326395	-0.0017866119143823082	0.005093049353832146	0.0068796612682143765	True
sam-UTD-DN0095-DRGL3-S2-3	sub-UTD-DN0095	sam-UTD-DN0095-DRGL3	original_severity	P4	-0.10267420109605012	-0.13121229728892625	204.0	130.0	0.5249176646580356	0.5416225503702053	0.6275918657540857	0.6728348476591316	0.02853809619287613	-0.01670488571216977	-0.04524298190504594	True
sam-UTD-DN0095-DRGL3-S2-3	sub-UTD-DN0095	sam-UTD-DN0095-DRGL3	original_xenium	P5	0.022629546523967994	0.03639902905712423	204.0	130.0	0.504837352799206	0.5124549254225891	0.4822078062752381	0.4760558963654648	-0.013769482533156234	-0.007617572623383029	0.006151909909773323	True
sam-UTD-DN0095-DRGL3-S2-3	sub-UTD-DN0095	sam-UTD-DN0095-DRGL3	severity_neuron_residual	P10	-0.1078441620178427	-0.141966542876112	204.0	130.0	0.5288139825905367	0.5458921497715908	0.6366581446083794	0.6878586926477028	0.03412238085826928	-0.01707816718105415	-0.05120054803932339	True
sam-UTD-DN0106-DRGL-S5-1	sub-UTD-DN0106	sam-UTD-DN0106-DRGL	late_allcell_residual	P8	-0.015669826750740034	-0.0344267686632979	38.0	59.0	0.4941994506640981	0.48592980307146433	0.5098692774148382	0.5203565717347622	0.018756941912557865	0.008269647592633766	-0.010487294319924012	True
sam-UTD-DN0106-DRGL-S5-1	sub-UTD-DN0106	sam-UTD-DN0106-DRGL	late_neuron_residual	P7	0.00985315370235751	0.01746560981116715	38.0	59.0	0.5187746619187404	0.521587210725318	0.5089215082163828	0.5041216009141509	-0.00761245610880964	-0.002812548806577553	0.004799907302231898	True
sam-UTD-DN0106-DRGL-S5-1	sub-UTD-DN0106	sam-UTD-DN0106-DRGL	late_shared_concordant_neuronal_core	P6	-0.012319780555891077	-0.022089935235639565	38.0	59.0	0.4910414600264757	0.48339490394122137	0.5033612405823668	0.5054848391768609	0.009770154679748488	0.00764655608525433	-0.0021235985944941804	True
sam-UTD-DN0106-DRGL-S5-1	sub-UTD-DN0106	sam-UTD-DN0106-DRGL	original_early_allcell	P1	-0.008442471864984353	-0.01176908395169932	38.0	59.0	0.49778647613519555	0.49480621312144063	0.5062289480001799	0.50657529707314	0.0033266120867149664	0.0029802630137549246	-0.00034634907296005046	True
sam-UTD-DN0106-DRGL-S5-1	sub-UTD-DN0106	sam-UTD-DN0106-DRGL	original_late_allcell	P2	-0.01522600121430899	-0.03341755203599425	38.0	59.0	0.4940637637029295	0.4859193961677691	0.5092897649172385	0.5193369482037633	0.018191550821685262	0.008144367535160402	-0.010047183286524763	True
sam-UTD-DN0106-DRGL-S5-1	sub-UTD-DN0106	sam-UTD-DN0106-DRGL	original_late_neuron	P3	0.0008330147829683367	0.0023949162164832853	38.0	59.0	0.5071253752769999	0.5055702363142471	0.5062923604940316	0.5031753200977639	-0.0015619014335149484	0.0015551389627527223	0.0031170403962677007	True
sam-UTD-DN0106-DRGL-S5-1	sub-UTD-DN0106	sam-UTD-DN0106-DRGL	original_severity	P4	-0.044500636100075444	-0.06056890942277277	38.0	59.0	0.5158136887892952	0.5237609078094904	0.5603143248893708	0.5843298172322632	0.016068273322697328	-0.007947219020195129	-0.024015492342892353	True
sam-UTD-DN0106-DRGL-S5-1	sub-UTD-DN0106	sam-UTD-DN0106-DRGL	original_xenium	P5	0.04230272503871113	0.06668077193092885	38.0	59.0	0.5301920044735767	0.545886845486208	0.4878892794348656	0.47920607355527906	-0.024378046892217717	-0.0156948410126313	0.008683205879586542	True
sam-UTD-DN0106-DRGL-S5-1	sub-UTD-DN0106	sam-UTD-DN0106-DRGL	severity_neuron_residual	P10	-0.046050042166856084	-0.06538371437892411	38.0	59.0	0.5211103336451252	0.5290583733815513	0.5671603758119813	0.5944420877604755	0.019333672212068026	-0.007948039736426105	-0.02728171194849416	True
sam-UTD-DN0106-DRGL-S5-2	sub-UTD-DN0106	sam-UTD-DN0106-DRGL	late_allcell_residual	P8	-0.022051586971852936	-0.055397553295071095	36.0	42.0	0.4901196577765156	0.47603967946980835	0.5121712447483685	0.5314372327648794	0.03334596632321816	0.014079978306707264	-0.019265988016510915	True
sam-UTD-DN0106-DRGL-S5-2	sub-UTD-DN0106	sam-UTD-DN0106-DRGL	late_neuron_residual	P7	0.013801760689608185	0.028243917495513974	36.0	42.0	0.5200025353938491	0.5282700761361128	0.5062007747042409	0.5000261586405987	-0.01444215680590579	-0.008267540742263657	0.006174616063642113	True
sam-UTD-DN0106-DRGL-S5-2	sub-UTD-DN0106	sam-UTD-DN0106-DRGL	late_shared_concordant_neuronal_core	P6	-0.017685874474661207	-0.033016422840029376	36.0	42.0	0.48886017900439555	0.47570573905519237	0.5065460534790568	0.5087221618952218	0.01533054836536817	0.013154439949203178	-0.0021761084161650013	True
sam-UTD-DN0106-DRGL-S5-2	sub-UTD-DN0106	sam-UTD-DN0106-DRGL	original_early_allcell	P1	-0.014862990726497795	-0.024854762463866358	36.0	42.0	0.4964094038756741	0.48609231368894856	0.5112723946021719	0.510947076152815	0.009991771737368562	0.010317090186725553	0.0003253184493569039	True
sam-UTD-DN0106-DRGL-S5-2	sub-UTD-DN0106	sam-UTD-DN0106-DRGL	original_late_allcell	P2	-0.02165534096024769	-0.053641521732465315	36.0	42.0	0.4902210139704336	0.4764611927444741	0.5118763549306814	0.5301027144769395	0.031986180772217626	0.013759821225959479	-0.018226359546258064	True
sam-UTD-DN0106-DRGL-S5-2	sub-UTD-DN0106	sam-UTD-DN0106-DRGL	original_late_neuron	P3	0.0019256531906521694	0.005620649496080871	36.0	42.0	0.5076804153381476	0.5072640138686628	0.5057547621474954	0.501643364372582	-0.0036949963054287013	0.00041640146948473955	0.004111397774913428	True
sam-UTD-DN0106-DRGL-S5-2	sub-UTD-DN0106	sam-UTD-DN0106-DRGL	original_severity	P4	-0.054563216344762494	-0.09925162429391399	36.0	42.0	0.5157187948277449	0.5280632070980876	0.5702820111725074	0.6273148313920016	0.04468840794915149	-0.012344412270342775	-0.057032820219494185	True
sam-UTD-DN0106-DRGL-S5-2	sub-UTD-DN0106	sam-UTD-DN0106-DRGL	original_xenium	P5	0.03653630709932005	0.08232226379674633	36.0	42.0	0.5246533109344931	0.5522273372256216	0.488117003835173	0.46990507342887516	-0.04578595669742628	-0.027574026291128484	0.018211930406297816	True
sam-UTD-DN0106-DRGL-S5-2	sub-UTD-DN0106	sam-UTD-DN0106-DRGL	severity_neuron_residual	P10	-0.05903878585518515	-0.10713886670985402	36.0	42.0	0.5193463007681571	0.53356841041945	0.5783850866233423	0.640707277129304	0.048100080854668874	-0.014222109651292891	-0.06232219050596166	True
sam-UTD-DN0134-DRGL3-S1-1	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	late_allcell_residual	P8	-0.04300366756908344	-0.05830978705072982	102.0	144.0	0.48019417598755093	0.47422032145867665	0.5231978435566343	0.5325301085094064	0.015306119481646376	0.005973854528874278	-0.009332264952772062	True
sam-UTD-DN0134-DRGL3-S1-1	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	late_neuron_residual	P7	0.016951088944152176	0.02215611264053739	102.0	144.0	0.5319545820173034	0.5327807421937975	0.5150034930731512	0.51062462955326	-0.005205023696385213	-0.0008261601764940618	0.004378863519891141	True
sam-UTD-DN0134-DRGL3-S1-1	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	late_shared_concordant_neuronal_core	P6	-0.02995599704957798	-0.036140517348438185	102.0	144.0	0.48365223683664765	0.4797799133826451	0.5136082338862256	0.5159204307310833	0.006184520298860206	0.0038723234540025686	-0.002312196844857728	True
sam-UTD-DN0134-DRGL3-S1-1	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	original_early_allcell	P1	-0.01742917977944731	-0.019997552312477615	102.0	144.0	0.49863151374524667	0.49354646087143395	0.516060693524694	0.5135440131839116	0.0025683725330303067	0.005085052873812723	0.00251668034078234	True
sam-UTD-DN0134-DRGL3-S1-1	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	original_late_allcell	P2	-0.042013989082480656	-0.05689349474877765	102.0	144.0	0.4805415913745119	0.4747496475606198	0.5225555804569926	0.5316431423093975	0.014879505666296991	0.0057919438138920865	-0.00908756185240489	True
sam-UTD-DN0134-DRGL3-S1-1	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	original_late_neuron	P3	-0.0003841542931344588	0.0007438270199142945	102.0	144.0	0.5117706689393633	0.5106629203580413	0.5121548232324977	0.509919093338127	-0.0011279813130487533	0.00110774858132201	0.0022357298943707082	True
sam-UTD-DN0134-DRGL3-S1-1	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	original_severity	P4	-0.08706614281949725	-0.10145515539793197	102.0	144.0	0.524816535854649	0.5328797137999013	0.6118826786741464	0.6343348691978332	0.014389012578434723	-0.008063177945252242	-0.022452190523686855	True
sam-UTD-DN0134-DRGL3-S1-1	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	original_xenium	P5	0.03930388100919996	0.05567823519455996	102.0	144.0	0.5264919899157893	0.5335813693914667	0.4871881089065893	0.4779031341969067	-0.01637435418536	-0.007089379475677449	0.009284974709682592	True
sam-UTD-DN0134-DRGL3-S1-1	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	severity_neuron_residual	P10	-0.09056328893117423	-0.10868697206800225	102.0	144.0	0.5304476990299895	0.5381855004012934	0.6210109879611637	0.6468724724692957	0.018123683136828023	-0.007737801371303976	-0.02586148450813197	True
sam-UTD-DN0134-DRGL3-S1-2	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	late_allcell_residual	P8	-0.04675536494987922	-0.07814438620852429	91.0	111.0	0.478435427657728	0.46544804211373	0.5251907926076073	0.5435924283222543	0.031389021258645074	0.012987385543998031	-0.018401635714647036	True
sam-UTD-DN0134-DRGL3-S1-2	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	late_neuron_residual	P7	0.024281649169480436	0.024079428580599204	91.0	111.0	0.5383913116092017	0.534794824659453	0.5141096624397213	0.510715396078854	0.00020222058888123146	0.0035964869497486784	0.0033942663608673707	True
sam-UTD-DN0134-DRGL3-S1-2	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	late_shared_concordant_neuronal_core	P6	-0.029889211551868588	-0.050478827462683236	91.0	111.0	0.48490916824575564	0.47150375552186435	0.5147983797976242	0.5219825829845476	0.020589615910814648	0.013405412723891286	-0.007184203186923366	True
sam-UTD-DN0134-DRGL3-S1-2	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	original_early_allcell	P1	-0.030474997387357438	-0.03193170213174181	91.0	111.0	0.4917224200820505	0.4851692672351281	0.522197417469408	0.5171009693668699	0.0014567047443843732	0.006553152846922428	0.005096448102538065	True
sam-UTD-DN0134-DRGL3-S1-2	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	original_late_allcell	P2	-0.04567347767979014	-0.0765796509298658	91.0	111.0	0.4790744341876238	0.46601157272008875	0.524747911867414	0.5425912236499546	0.030906173250075657	0.013062861467535047	-0.017843311782540616	True
sam-UTD-DN0134-DRGL3-S1-2	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	original_late_neuron	P3	0.0027940684483104637	-0.002351844506721303	91.0	111.0	0.5157350810672651	0.5083367979663236	0.5129410126189546	0.5106886424730449	0.005145912955031766	0.007398283100941483	0.0022523701459097323	True
sam-UTD-DN0134-DRGL3-S1-2	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	original_severity	P4	-0.10850144893147895	-0.1325597636244377	91.0	111.0	0.5296511077498205	0.5447079114718743	0.6381525566812994	0.6772676750963119	0.024058314692958743	-0.015056803722053758	-0.03911511841501247	True
sam-UTD-DN0134-DRGL3-S1-2	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	original_xenium	P5	0.06433855132761021	0.0654123484116385	91.0	111.0	0.542244166821935	0.543213972255923	0.47790561549432486	0.47780162384428454	-0.0010737970840282857	-0.000969805433988058	0.00010399165004032485	True
sam-UTD-DN0134-DRGL3-S1-2	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	severity_neuron_residual	P10	-0.11728258830505307	-0.14370405725327545	91.0	111.0	0.5339274956547609	0.5504996821088003	0.651210083959814	0.6942037393620758	0.02642146894822238	-0.01657218645403935	-0.042993655402261854	True
sam-UTD-DN0134-DRGL3-S1-3	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	late_allcell_residual	P8	-0.06147563093731527	-0.09289674598646332	97.0	144.0	0.47198204292103196	0.4582456245929778	0.5334576738583472	0.5511423705794412	0.031421115049148046	0.013736418328054167	-0.017684696721093962	True
sam-UTD-DN0134-DRGL3-S1-3	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	late_neuron_residual	P7	0.02595147638791356	0.032201457222971526	97.0	144.0	0.5372284103212923	0.5370457756641912	0.5112769339333788	0.5048443184412197	-0.006249980835057966	0.0001826346571011106	0.006432615492159122	True
sam-UTD-DN0134-DRGL3-S1-3	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	late_shared_concordant_neuronal_core	P6	-0.03742524128026418	-0.0575735619229599	97.0	144.0	0.47801484299872815	0.4645898842161349	0.5154400842789922	0.5221634461390949	0.02014832064269572	0.013424958782593255	-0.0067233618601026945	True
sam-UTD-DN0134-DRGL3-S1-3	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	original_early_allcell	P1	-0.03347853697549813	-0.03877120738758506	97.0	144.0	0.4870660935494494	0.47967965547256675	0.5205446305249475	0.5184508628601519	0.005292670412086933	0.007386438076882662	0.0020937676647956316	True
sam-UTD-DN0134-DRGL3-S1-3	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	original_late_allcell	P2	-0.06010136106862516	-0.09085254875623827	97.0	144.0	0.4725120514400594	0.4589148096256811	0.5326134125086845	0.5497673583819194	0.03075118768761311	0.013597241814378325	-0.01715394587323482	True
sam-UTD-DN0134-DRGL3-S1-3	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	original_late_neuron	P3	0.0031015038992005255	0.0008000301790422361	97.0	144.0	0.5129150904786832	0.5071996689889814	0.5098135865794827	0.5063996388099392	0.0023014737201582894	0.005715421489701833	0.0034139477695435128	True
sam-UTD-DN0134-DRGL3-S1-3	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	original_severity	P4	-0.11692684361305931	-0.14067128139079735	97.0	144.0	0.5320027755922592	0.5505546661445088	0.6489296192053184	0.6912259475353061	0.023744437777738034	-0.018551890552249595	-0.04229632832998764	True
sam-UTD-DN0134-DRGL3-S1-3	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	original_xenium	P5	0.04782218304672282	0.07097988488676041	97.0	144.0	0.5302587275743423	0.5453628085048436	0.48243654452761947	0.47438292361808326	-0.02315770184003759	-0.015104080930501307	0.008053620909536208	True
sam-UTD-DN0134-DRGL3-S1-3	sub-UTD-DN0134	sam-UTD-DN0134-DRGL3	severity_neuron_residual	P10	-0.12532681452981015	-0.15483589163954517	97.0	144.0	0.537367120727094	0.5549248606678115	0.6626939352569041	0.7097607523073567	0.02950907710973502	-0.01755773994071752	-0.04706681705045257	True
