gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	B
100	0.0919053297637724	2.46988572154777	0.329054914948088	0.746325479406528	0.849992251014774	-6.02674453137458
1000	0.354550873623313	0.763970660062045	0.583947787415557	0.56728985560111	0.727976874617096	-5.6645341535423
10000	0.980000980659742	4.98119182104486	3.4021533984732	0.00358543609976367	0.0481023132531263	-1.83067096734591
100009667	0.363150439835761	-0.131635646639568	0.862006773106874	0.40125095272996	0.591093717611107	-5.27379382227794
100009676	0.559463398954659	1.47483063198763	1.21051066249238	0.243430888672286	0.436328010303724	-5.20770510428712
10001	0.376862878200927	3.37120164531319	1.34069653377457	0.198498295992857	0.384588933879457	-5.27716534483714
10003	1.49683851371647	1.40276106944412	2.88774140355104	0.0105986336462146	0.0773334786047937	-2.60981027096977
100033424	-1.00884539187461	0.288527010618285	-1.45608132189853	0.164457238827459	0.344926707235786	-4.70799264104707
100033425	-0.990013828177088	-0.397314878106186	-1.64484632540005	0.119243118151673	0.286263181057026	-4.37891642851668
100037417	0.00721409080835811	-0.124253090186776	0.00994061837314717	0.9921899264452	0.995074199487192	-5.49071160992895
10004	0.299973209110629	0.57053718789695	0.687437747037917	0.501520883185364	0.675820363093464	-5.517504847288
100049587	1.12139616201877	-0.432649225308341	1.55434787972477	0.139398308531092	0.313839006438989	-4.49563036492925
10005	-0.620679815691614	4.57632748723743	-1.97075533907441	0.0660675080271111	0.205874112482657	-4.47568422690873
10006	0.0954338206144216	4.89871920211596	0.398899055055335	0.695171020540308	0.814703666080322	-6.1744266469665
10007	-0.247641607767539	3.93230317922017	-0.990738450216279	0.336366307041439	0.530946219688446	-5.73582816282042
10008	1.25965105210208	0.450924830380077	2.28801062505857	0.0358878408107571	0.147445468825697	-3.55372155785273
10009	0.141590948373529	3.54394494680546	0.487192004514688	0.632642080856304	0.773499986378239	-6.04588996900587
100093630	0.022608261557155	3.83911008960216	0.0514387542798633	0.959604175454868	0.978470718611459	-6.22145544002698
100093631	-1.04013888236941	0.180760495197926	-1.68742632108345	0.110657629102311	0.273626764389791	-4.46576111297182
10010	0.150626155009189	4.40194878468168	0.38227931578781	0.707217575764336	0.823021407008873	-6.16443387177164
100101267	-0.453638085479174	4.78077484424851	-1.57202628569185	0.135248981608039	0.308612701383117	-5.08282579689957
100101467	-0.249146181056028	4.97742186450842	-0.943092449316102	0.359472402199398	0.552739756119024	-5.81468878676336
10011	-0.377717451528181	3.83947053748175	-1.473185484649	0.159845097772079	0.339430383805699	-5.18339514277713
100113386	-0.105240183965701	2.22903615044244	-0.204962715029661	0.840151713865235	0.910178694726007	-6.00066879054938
100113407	-0.176655051756731	4.66435604078796	-0.298321001499901	0.769401128765934	0.86565778886852	-6.20438259408056
100118954	0.76986476663879	0.106285477286939	1.39389096599485	0.182158000826899	0.365553515110428	-4.70589078681966
100125387	0.635529825040235	2.29398727821551	2.13924341818894	0.0479602221162979	0.172551033511266	-4.01535682764016
100125556	1.1709627015906	-0.648304053732367	1.53644615553796	0.143708787363974	0.318438767867393	-4.48154821399532
100126327	-1.00191211956666	1.15678509936944	-1.72367260718879	0.1037751760176	0.264351852873083	-4.52275964762585
100126336	-1.83140778206951	-1.09938114624906	-0.989754467744675	0.337442535233466	0.53177055707597	-4.8892258268368
100126791	1.30209959657202	-0.279389448069406	1.84010670063579	0.0841278627054907	0.235676819264984	-4.15883321187007
100126793	0.190721036085354	1.53664067985048	0.486804826009116	0.632910541473281	0.773709004250575	-5.7981465151258
100127907	-0.2268220827707	2.42539582946836	-0.60776179597549	0.551762122241707	0.715748314531297	-5.86163510879123
100128010	0.279602847526014	0.608858447029219	0.621481779361537	0.542920905796592	0.708448838594961	-5.48813084095389
100128054	3.00032351803965	-0.0734450098421076	2.85516332193393	0.0113423515816514	0.0799303373005361	-2.69909557906647
100128071	0.185698145964104	2.62966373330709	0.446232001183526	0.661330341007718	0.793273546940814	-5.98783123336926
100128126	0.587169296787991	0.225389354155447	1.0810273016989	0.295499262553571	0.492161195301061	-5.08906537497742
100128191	1.79571821578131	0.393987114952817	3.64868165677634	0.00212359379961745	0.0397966650368593	-1.39457867679622
100128252	0.258871412590453	1.89435455908015	0.83236610714041	0.417291858095759	0.605450885717654	-5.67596227763885
100128262	0.0968520364139091	0.484221513015796	0.126301135402931	0.901046200697927	0.945609183595575	-5.67203587487854
100128275	-0.416978498306917	1.74709041356943	-1.00261151703245	0.330774583015309	0.525517332310837	-5.45310954945415
100128285	1.73633634104995	-0.746288819139504	2.64682980709132	0.0174382247240515	0.0997277932867376	-3.04474251283898
100128292	0.0897960993397297	-0.100493482353669	0.180774894928973	0.858784145527689	0.920934143491076	-5.55091624028009
100128505	2.90824116552276	0.417829376637378	3.7765642340975	0.0016182977197523	0.0372748691037286	-1.27152466970319
100128525	-1.67664536260196	2.60786768052922	-2.06506776460736	0.0560423377906995	0.18807187581696	-4.11797021876757
100128537	-0.892449288125918	7.7760112410572	-2.50467246685333	0.0232873687717095	0.116436843858548	-3.46255142743684
100128560	1.76776614904961	3.71357564208019	1.79326074599066	0.0934331801002093	0.249207490452155	-4.66675074328521
100128569	0.732775278752778	0.24125459220113	1.11772381419314	0.279970279618173	0.476219543144739	-5.06837917754386
100128590	0.790623735224861	-0.147229951742748	1.00565925809144	0.329349896035005	0.524501873301443	-5.01386220261405
100128640	-0.467049386554346	3.02954776341102	-1.04642681882137	0.310710991411234	0.506597952340158	-5.58862800252202
100128701	0.0624344370910937	0.34680521493422	0.114599858551299	0.910169181811719	0.950413535685747	-5.65570128127817
100128731	-0.629088163505626	6.34259397939919	-1.76293249011454	0.0967432742098085	0.253855119330301	-4.77336870771318
100128782	0.162399447284053	2.42930584289508	0.578829336111439	0.570657018143049	0.730466758987755	-5.88877293017043
100128788	-0.117487141236683	1.28069111723664	-0.243768800098668	0.810466870803492	0.893133813525968	-5.86074579009809
100128822	-0.937422744305747	1.9610025987966	-2.42030711560327	0.0275945457180628	0.127637843353441	-3.50695973676081
100128836	1.46458222525761	-0.329152479559217	2.38623474172346	0.0295387484807299	0.132758616480398	-3.39090032707757
100128845	-0.500835722301883	-0.266347087327896	-0.968446912940908	0.34704366907422	0.54099526126283	-5.1695230556404
100128863	0.0944202452814059	1.25506197129577	0.246134602048754	0.808666256939142	0.892115633743544	-5.77196081633507
100128881	0.360627967916291	0.45350506666808	0.774732847892207	0.449646553196395	0.633288143346361	-5.40709913453356
100128888	0.0855206113233583	0.990690212518513	0.189156322507976	0.852317379814569	0.917222270133397	-5.71259824892041
100128927	-1.19593370227895	2.58295994679005	-3.32470430533415	0.00422551896897719	0.0505342773456428	-1.90925849464858
100128974	0.690957525468485	0.318664815134034	1.29738997195428	0.212650262248058	0.400564945029873	-4.89918034338057
100128977	-1.41049013804741	1.27038574949662	-2.54414180399206	0.0214987940084983	0.111462221795122	-3.22066290014923
100129029	0.578725528302885	0.821624649673741	1.24539708633406	0.230680506887807	0.421640422721631	-5.12688956673208
100129060	0.0189151218949317	1.62131178179707	0.0497607278631196	0.960920787580091	0.979184082374217	-5.93458657601357
100129075	0.466755206696313	0.958436663603387	1.08604135737117	0.293340892478843	0.489724380774167	-5.25282351434015
100129107	-0.824297402449	1.59459850635873	-1.73692887897101	0.101352590932516	0.261326664191557	-4.59684410677117
100129195	-0.749944145551851	2.2854278884246	-2.28262822349714	0.0362701931080952	0.148390813257404	-3.80095253485371
100129196	0.504366102373215	-0.478484508059529	0.803944086300076	0.433056496600442	0.618492413720305	-5.11763002850018
100129248	0.261653989769441	1.47242595490271	0.401482255513929	0.693306070000974	0.813718688869359	-5.76147951715717
100129250	-0.221127734394991	1.94968358751665	-0.722684674609742	0.480166874777925	0.658792107091352	-5.71713952518456
100129319	1.26003820120344	-0.524465400125317	1.99663672610648	0.0629337602618533	0.201119366765125	-3.92089538280296
100129347	0.507885699738082	3.00951674334759	1.27052801191542	0.221821854565809	0.411443762501097	-5.36878809615602
100129361	-0.439883587818674	4.13283510785854	-1.04891680790292	0.309597720499057	0.505797387720819	-5.68196962688977
100129387	0.30627661044743	5.44150876797662	0.822821006670387	0.422544469427497	0.60942742215719	-5.90860942222455
100129405	0.413169075482884	0.614417355302837	0.885887484229285	0.388625838225011	0.580033109435806	-5.32204302402778
100129459	1.20438847973135	-0.793128701822241	1.82005962629209	0.0872569051977234	0.24036922157401	-4.17410490536162
100129460	0.528726104268235	1.74423824249087	1.37176916779326	0.188816144366992	0.373443695302114	-5.05936293338715
100129480	0.526875762925443	1.1646080502623	1.02608460633015	0.31991428836205	0.5150172201568	-5.3517085401394
100129482	1.08633724142383	3.49139180651873	2.91904053310009	0.00992886142166803	0.0747861029560358	-2.71582204580266
100129550	-0.198051679156663	4.72740776140519	-0.615208677529692	0.546953720037942	0.711721510085449	-6.06146790737994
100129583	0.618550190490315	2.2958010887424	1.99612531028554	0.0629943595365919	0.201150978894256	-4.27615649799046
100129716	0.0261942442106633	1.22689843430716	0.0537004236305187	0.957829817321449	0.977038128351421	-5.8155314177299
100129726	0.320346436237093	0.911958570912827	0.917448279939996	0.372351076638575	0.565150304729742	-5.40055962033941
100129781	-0.445694492111744	5.18031488804108	-1.43175672351199	0.171204684207398	0.353088802907266	-5.27337313231167
100129792	0.114143823280333	0.98088421142049	0.336130560949091	0.741082240861824	0.846135287655878	-5.75938239627119
