gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	B
100	0.286147998717733	2.46988572154777	0.898951739731914	0.381832287279868	0.675173080683176	-5.54114622174739
1000	-0.633589870723146	0.763970660062045	-0.827570823457722	0.419925390701396	0.704164829927214	-5.287979980617
10000	0.610609439271133	4.98119182104486	1.88886509112232	0.0769287776121836	0.348253644376048	-4.48468075945108
100009667	0.737120413111558	-0.131635646639568	1.44208014482629	0.168313807930585	0.480051654078086	-4.5909391376303
100009676	0.4729776429992	1.47483063198763	0.896901431000644	0.382893166172882	0.676220181077637	-5.37279877126159
10001	0.554337216148762	3.37120164531319	1.79568657034082	0.09119918697344	0.373987363635269	-4.5584827471396
10003	1.76859741594052	1.40276106944412	3.19441366920001	0.00556697474870629	0.163952837623352	-2.07545697355071
100033424	-0.459765006278179	0.288527010618285	-0.610021314369657	0.550300766020608	0.788860384518586	-5.36034603981654
100033425	-0.0288008146638822	-0.397314878106186	-0.0445660888535602	0.964997324717707	0.987398986281443	-5.37032971756284
100037417	-0.0540041246320659	-0.124253090186776	-0.0695192127097023	0.945426358662781	0.979495776992972	-5.40852412425605
10004	-0.11281191474588	0.57053718789695	-0.215850342872368	0.831795909816656	0.931127959990854	-5.53388421739569
100049587	0.681158882635515	-0.432649225308341	0.818350246574444	0.425019224165715	0.706954730899265	-5.06600928640006
10005	-0.240931012110955	4.57632748723743	-0.680829053771913	0.505585241317651	0.762703210999156	-5.87791964069568
10006	0.0566512492254176	4.89871920211596	0.210093363653305	0.836211629494467	0.932257011596571	-6.08994727348042
10007	-0.117251598978374	3.93230317922017	-0.416517228198272	0.682492188582659	0.860816032072364	-5.9926775849862
10008	0.361468592793887	0.450924830380077	0.597450990887073	0.558457086493471	0.7916255888774	-5.32991398541091
10009	0.426509889555681	3.54394494680546	1.32895074350759	0.202260222931175	0.51932940282708	-5.20459854796576
100093630	0.0868350847497048	3.83911008960216	0.174090026852066	0.863949385848059	0.945186595436971	-6.05825470332223
